TrialName,Species,Individual,CAA:Sc,CAA:Jc,CAA:St,CAA:Jt,CAA:Hc,CAA:Qc,CAA:Ht,CAA:Qt,CAA:Scpl,CAA:Qcpl,CAA:C,CAA:Sc Hrz,CAA:Sc Vrt,CAA:Jc Hrz,CAA:Jc Vrt,CAA:St Hrz,CAA:St Vrt,CAA:Jt Hrz,CAA:Jt Vrt,CAA:Hc Hrz,CAA:Hc Vrt,CAA:Qc Hrz,CAA:Qc Vrt,CAA:Ht Hrz,CAA:Ht Vrt,CAA:Qt Hrz,CAA:Qt Vrt,CAA:Scpl Hrz,CAA:Scpl Vrt,CAA:Qcpl Hrz,CAA:Qcpl Vrt,CAA:C Hrz,CAA:C Vrt,CAA:PT,CAA:PT Hrz,CAA:PT Vrt,CAA:Asp,VCA:ML,VCA:sL,VCA:CVL,VCA:MDmax,VCA:sDmax,VCA:CVDmax,VCA:MSsat,VCA:sSsat,VCA:CVSsat,VCA:MSL,VCA:sSL,VCA:CVSL,VCA:MS,VCA:sS,VCA:CVS,VCA:ML Hrz,VCA:sL Hrz,VCA:CVL Hrz,VCA:ML Vrt,VCA:sL Vrt,VCA:CVL Vrt,VCA:MDmax Hrz,VCA:sDmax Hrz,VCA:CVDmax Hrz,VCA:MDmax Vrt,VCA:sDmax Vrt,VCA:CVDmax Vrt,VCA:MSsat Hrz,VCA:sSsat Hrz,VCA:CVSsat Hrz,VCA:MSsat Vrt,VCA:sSsat Vrt,VCA:CVSsat Vrt,VCA:MSL Hrz,VCA:sSL Hrz,VCA:CVSL Hrz,VCA:MSL Vrt,VCA:sSL Vrt,VCA:CVSL Vrt,VCA:MS Hrz,VCA:sS Hrz,VCA:CVS Hrz,VCA:MS Vrt,VCA:sS Vrt,VCA:CVS Vrt,BSA:BML,BSA:BsL,BSA:BCVL,BSA:BMDmax,BSA:BsDmax,BSA:BCVDmax,BSA:BMSsat,BSA:BsSsat,BSA:BCVSsat,BSA:BMSL,BSA:BsSL,BSA:BCVSL,BSA:BMS,BSA:BsS,BSA:BCVS,BSA:BML Hrz,BSA:BsL Hrz,BSA:BCVL Hrz,BSA:BML Vrt,BSA:BsL Vrt,BSA:BCVL Vrt,BSA:BMDmax Hrz,BSA:BsDmax Hrz,BSA:BCVDmax Hrz,BSA:BMDmax Vrt,BSA:BsDmax Vrt,BSA:BCVDmax Vrt,BSA:BMSsat Hrz,BSA:BsSsat Hrz,BSA:BCVSsat Hrz,BSA:BMSsat Vrt,BSA:BsSsat Vrt,BSA:BCVSsat Vrt,BSA:BMSL Hrz,BSA:BsSL Hrz,BSA:BCVSL Hrz,BSA:BMSL Vrt,BSA:BsSL Vrt,BSA:BCVSL Vrt,BSA:BMS Hrz,BSA:BsS Hrz,BSA:BCVS Hrz,BSA:BMS Vrt,BSA:BsS Vrt,BSA:BCVS Vrt,Col mean,Col sd,Col CoV,Col skew,Col kurtosis,Lum mean,Lum sd,Lum CoV,Lum skew,Lum kurtosis,Col mean hrz,Col sd hrz,Col CoV hrz,Col skew hrz,Col kurtosis hrz,Col mean vrt,Col sd vrt,Col CoV vrt,Col skew vrt,Col kurtosis vrt,Lum mean hrz,Lum sd hrz,Lum CoV hrz,Lum skew hrz,Lum kurtosis hrz,Lum mean vrt,Lum sd vrt,Lum CoV vrt,Lum skew vrt,Lum kurtosis vrt
Yasuhikotakia_modesta_C_7,Yasuhikotakia_modesta,7,1,1,Inf,NA,0,NA,0,NA,Inf,NA,0,1,1,1,1,Inf,Inf,NA,NA,0,0,NA,NA,0,0,NA,NA,Inf,Inf,NA,NA,0,0,Inf,Inf,Inf,NA,0.421290199,NA,NA,0.084243011,NA,NA,1.122793908,NA,NA,NA,NA,NA,NA,NA,NA,0.421290199,NA,NA,0.421290199,NA,NA,0.084243011,NA,NA,0.084243011,NA,NA,1.122793908,NA,NA,1.122793908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yasuhikotakia_modesta_C_8,Yasuhikotakia_modesta,8,1,1,Inf,NA,0,NA,0,NA,Inf,NA,0,1,1,1,1,Inf,Inf,NA,NA,0,0,NA,NA,0,0,NA,NA,Inf,Inf,NA,NA,0,0,Inf,Inf,Inf,NA,0.329514106,NA,NA,0.071573742,NA,NA,0.946767388,NA,NA,NA,NA,NA,NA,NA,NA,0.329514106,NA,NA,0.329514106,NA,NA,0.071573742,NA,NA,0.071573742,NA,NA,0.946767388,NA,NA,0.946767388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0.095107579,0.188588543,1.982897107,6.0778541,67.263625297,0.263934074,0.429409132,1.626956026,2.78197544,14.546949957,0.038229536,0.09819039,2.568443164,8.778288104,125.819218896,0.057453624,0.140680576,2.448593587,8.500385489,125.158707241,0.092349482,0.207693912,2.248999209,6.151895759,63.573370761,0.171638681,0.325707818,1.897636458,3.637462183,22.095068275
Yasuhikotakia_modesta_C_9,Yasuhikotakia_modesta,9,1.981416133,0.990708066,1,1,0.688450281,0.993223806,0,NA,0.995354033,NA,0.018663365,1.981319395,1.981515022,0.990659697,0.990757511,1,1,1,1,0.688425561,0.688475547,Inf,Inf,0,0,0,0,0.995329849,0.995378756,Inf,Inf,0.012429446,0.02497114,52.580906149,79.45410628,39.04622871,0.670496892,0.178785599,0.045792662,0.256131713,0.106944222,0.005093371,0.047626428,1.479737024,0.133038739,0.089907015,3.614922259,0,0,0.23445974,0,0,0.178806864,0.045795606,0.256117717,0.178823604,0.045797909,0.256106622,0.106941857,0.005093699,0.047630543,0.106939995,0.005093955,0.047633768,1.479675245,0.133047292,0.089916549,1.479626609,0.133053984,0.089924028,3.614922259,0,0,3.614922259,0,0,0.23445974,0,0,0.23445974,0,0,0.178803224,NA,NA,0.033951343,NA,NA,0.064281203,NA,NA,3.614922259,NA,NA,0.23445974,NA,NA,0.178803224,NA,NA,0.178803224,NA,NA,0.033951343,NA,NA,0.033951343,NA,NA,0.064281203,NA,NA,0.064281203,NA,NA,3.614922259,NA,NA,3.614922259,NA,NA,0.23445974,NA,NA,0.23445974,NA,NA,0.11599,0.294486787,2.538898069,7.776612694,96.678612161,0.257334649,0.46039548,1.789092461,3.395737916,20.562999601,0.048562792,0.139952091,2.881878994,9.224192115,151.80339933,0.068270205,0.231354906,3.388812235,11.421000919999999,190.088711011,0.088835079,0.236822583,2.665867877,7.80795462,92.3823599,0.168735566,0.361296425,2.141198997,4.463110992,32.277720925
Yasuhikotakia_modesta_P_11,Yasuhikotakia_modesta,11,1.748465468,0.874232734,1,1,0.619384801,0.893583381,0,NA,0.937116367,NA,0.008648575,1.751285617,1.745577895,0.875642809,0.872788948,1,1,1,1,0.620353876,0.618388604,Inf,Inf,0,0,0,0,0.937821404,0.936394474,Inf,Inf,0.004804764,0.012541118,114.625984252,207.126760563,78.737704918,0.724562811,0.182841329,0.050526106,0.276338541,0.098396223,0.010309819,0.104778601,1.319101707,0.176260189,0.133621379,4.659927252,0,0,0.28905869,0,0,0.182913715,0.050484578,0.276002149,0.183103417,0.050374597,0.275115547,0.098410993,0.010301345,0.10467677,0.098449702,0.010278903,0.104407662,1.319354224,0.176115319,0.133486001,1.320016,0.175731648,0.133128423,4.659927252,0,0,4.659927252,0,0,0.28905869,0,0,0.28905869,0,0,0.228869701,NA,NA,0.082390203,NA,NA,0.105971265,NA,NA,4.659927252,NA,NA,0.28905869,NA,NA,0.228869701,NA,NA,0.228869701,NA,NA,0.082390203,NA,NA,0.082390203,NA,NA,0.105971265,NA,NA,0.105971265,NA,NA,4.659927252,NA,NA,4.659927252,NA,NA,0.28905869,NA,NA,0.28905869,NA,NA,0.088875096,0.178483943,2.008255987,6.010510178,61.81291173,0.261888045,0.484189187,1.848840356,4.200122235,31.696491461,0.038864559,0.107386422,2.763093777,10.283688437,151.888048283,0.051033964,0.129522776,2.537972061,8.65743314,129.330801295,0.096637476,0.27756493,2.872228666,9.509122634,132.978378951,0.165404254,0.365459689,2.209493888,5.384691802,49.228152323
Yasuhikotakia_modesta_P_12,Yasuhikotakia_modesta,12,1,1,Inf,NA,0,NA,0,NA,Inf,NA,0,1,1,1,1,Inf,Inf,NA,NA,0,0,NA,NA,0,0,NA,NA,Inf,Inf,NA,NA,0,0,Inf,Inf,Inf,NA,0.313435972,NA,NA,0.088130911,NA,NA,1.323070815,NA,NA,NA,NA,NA,NA,NA,NA,0.313435972,NA,NA,0.313435972,NA,NA,0.088130911,NA,NA,0.088130911,NA,NA,1.323070815,NA,NA,1.323070815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0.116078917,0.270103116,2.326892118,8.018030604,115.415730171,0.233991179,0.382101433,1.632973662,2.637831758,13.611061483,0.050079614,0.121133734,2.418823228,5.192212033,40.423576898,0.066590907,0.213971691,3.213226842,13.058564773,257.840399894,0.085298258,0.185399317,2.173541659,5.13043085,42.051301014,0.148443858,0.29628017,1.995907234,3.891860199,25.732834437
Yasuhikotakia_modesta_P_13,Yasuhikotakia_modesta,13,1,1,Inf,NA,0,NA,0,NA,Inf,NA,0,1,1,1,1,Inf,Inf,NA,NA,0,0,NA,NA,0,0,NA,NA,Inf,Inf,NA,NA,0,0,Inf,Inf,Inf,NA,0.1920611,NA,NA,0.042383204,NA,NA,0.713502035,NA,NA,NA,NA,NA,NA,NA,NA,0.1920611,NA,NA,0.1920611,NA,NA,0.042383204,NA,NA,0.042383204,NA,NA,0.713502035,NA,NA,0.713502035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0.096761893,0.188079372,1.943733899,4.44008708,32.175259131,0.260310252,0.42273885,1.623980793,2.492407915,12.026834615,0.042096349,0.10498444,2.493908473,7.301008357,81.136324138,0.055931616,0.140300919,2.50843672,6.714966363,68.02515938,0.094665704,0.217703877,2.299712219,5.560770029,49.767173263,0.165839103,0.319403936,1.925986872,3.376724866,19.066020188
Yasuhikotakia_modesta_P_14,Yasuhikotakia_modesta,14,1,1,Inf,NA,0,NA,0,NA,Inf,NA,0,1,1,1,1,Inf,Inf,NA,NA,0,0,NA,NA,0,0,NA,NA,Inf,Inf,NA,NA,0,0,Inf,Inf,Inf,NA,0.354545168,NA,NA,0.097081098,NA,NA,1.395427928,NA,NA,NA,NA,NA,NA,NA,NA,0.354545168,NA,NA,0.354545168,NA,NA,0.097081098,NA,NA,0.097081098,NA,NA,1.395427928,NA,NA,1.395427928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0.078186372,0.124358573,1.590540266,2.883861868,16.356366348,0.244908306,0.413445552,1.688164681,3.206364079,19.565044281,0.035465865,0.069497787,1.959568377,4.502731151,32.999829487,0.043779756,0.089118329,2.035605918,4.644237938,36.93248581,0.087310489,0.21644135,2.478984514,6.948014255,75.029389878,0.157690998,0.310815516,1.971041597,4.135769022,29.928583367
Yasuhikotakia_modesta_P_15,Yasuhikotakia_modesta,15,1,1,Inf,NA,0,NA,0,NA,Inf,NA,0,1,1,1,1,Inf,Inf,NA,NA,0,0,NA,NA,0,0,NA,NA,Inf,Inf,NA,NA,0,0,Inf,Inf,Inf,NA,0.324629883,NA,NA,0.022794294,NA,NA,0.29823017,NA,NA,NA,NA,NA,NA,NA,NA,0.324629883,NA,NA,0.324629883,NA,NA,0.022794294,NA,NA,0.022794294,NA,NA,0.29823017,NA,NA,0.29823017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0.102587313,0.210882711,2.055641243,4.893111531,38.425178396,0.274783893,0.478922077,1.742904477,2.962454418,16.675234575,0.043616964,0.124623943,2.857235596,9.034756961,116.382877793,0.059882342,0.151167561,2.524409632,6.81120374,71.916239053,0.096314486,0.235249645,2.44251571,6.730914812,72.114597834,0.17867986,0.36259286,2.029287798,3.859384292,26.324845964
Yasuhikotakia_modesta_P_16,Yasuhikotakia_modesta,16,1.876111032,0.938055516,1,1,0.65975635,0.951827214,0,NA,0.969027758,NA,0.01928544,1.877547567,1.87464002,0.938773784,0.93732001,1,1,1,1,0.660173458,0.659328443,Inf,Inf,0,0,0,0,0.96938689199999994,0.968660005,Inf,Inf,0.015835837,0.022776461,50.852589641,62.147909968,42.904977376,0.591586881,0.243265844,0.057556779,0.236600331,0.110388873,0.036554325,0.331141389,1.58017925,0.635120275,0.401929259,3.650990684,0,0,0.951284252,0,0,0.243512764,0.057465675,0.235986296,0.243647861,0.05741487,0.235646928,0.110232054,0.036496465,0.331087586,0.110146254,0.036464198,0.331052549,1.577454564,0.634114973,0.401986205,1.57596382,0.633554354,0.402010722,3.650990684,0,0,3.650990684,0,0,0.951284252,0,0,0.951284252,0,0,0.180548424,NA,NA,0.228041789,NA,NA,0.273463989,NA,NA,3.650990684,NA,NA,0.951284252,NA,NA,0.180548424,NA,NA,0.180548424,NA,NA,0.228041789,NA,NA,0.228041789,NA,NA,0.273463989,NA,NA,0.273463989,NA,NA,3.650990684,NA,NA,3.650990684,NA,NA,0.951284252,NA,NA,0.951284252,NA,NA,0.127500878,0.353801868,2.774897498,7.50382529,77.407734197,0.264205301,0.444995375,1.684278752,3.440636646,23.033902658,0.05203256,0.160077494,3.076486961,11.288400755,208.075936588,0.076597623,0.272767912,3.561049323,10.16150859,134.575065074,0.096587164,0.226134592,2.341248895,6.33031384,63.479069457,0.167861387,0.335097178,1.996273146,4.640699429,39.72672325
Yasuhikotakia_modesta_P_17,Yasuhikotakia_modesta,17,1.872697603,0.936348802,1,1,0.658762184,0.950392936,0,NA,0.968174401,NA,0.019883931,1.876204838,1.869059387,0.938102419,0.934529693,1,1,1,1,0.65978361,0.657697793,Inf,Inf,0,0,0,0,0.969051209,0.967264847,Inf,Inf,0.013614017,0.026233484,49.291866029,72.453703704,37.119221411,0.661237287,0.298890416,0.055649844,0.186188118,0.063696624,0.004811554,0.075538596,0.869026742,0.099887525,0.114941831,2.835373974,0,0,0.165254501,0,0,0.299121861,0.055563879,0.185756664,0.299439518,0.05544253,0.185154351,0.063676613,0.004804121,0.07544561,0.063649148,0.004793629,0.075313324,0.868611315,0.099733224,0.114819163,0.868041143,0.099515411,0.114643656,2.835373974,0,0,2.835373974,0,0,0.165254501,0,0,0.165254501,0,0,0.1408265,NA,NA,0.054428525,NA,NA,0.082233672,NA,NA,2.835373974,NA,NA,0.165254501,NA,NA,0.1408265,NA,NA,0.1408265,NA,NA,0.054428525,NA,NA,0.054428525,NA,NA,0.082233672,NA,NA,0.082233672,NA,NA,2.835373974,NA,NA,2.835373974,NA,NA,0.165254501,NA,NA,0.165254501,NA,NA,0.07701315,0.137366617,1.78367743,3.831675194,26.051508318,0.228083306,0.37808468,1.657660471,2.68164126,13.750208475,0.03275101,0.082074243,2.506006445,8.208704535,105.5351476,0.045329065,0.099326517,2.191232413,4.60358176,32.558529132,0.079884219,0.1988897,2.489724535,5.895463355,51.644350557,0.148181818,0.286438048,1.933017507,3.461822163,20.438574137
Yasuhikotakia_modesta_P_18,Yasuhikotakia_modesta,18,1,1,Inf,NA,0,NA,0,NA,Inf,NA,0,1,1,1,1,Inf,Inf,NA,NA,0,0,NA,NA,0,0,NA,NA,Inf,Inf,NA,NA,0,0,Inf,Inf,Inf,NA,0.323932047,NA,NA,0.099206035,NA,NA,1.403524848,NA,NA,NA,NA,NA,NA,NA,NA,0.323932047,NA,NA,0.323932047,NA,NA,0.099206035,NA,NA,0.099206035,NA,NA,1.403524848,NA,NA,1.403524848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0.1096181,0.231643566,2.113187197,6.756983853,81.434235674,0.213896352,0.407933494,1.907154992,4.78237604,43.604161145,0.046300462,0.122898042,2.654358877,9.490901725,148.725603951,0.064163854,0.177590495,2.767765388,10.556727344,181.121160151,0.082217366,0.22583094,2.746754732,10.075980696,168.940857352,0.131748206,0.299921611,2.276475857,6.365096329,74.556889039
Yasuhikotakia_modesta_P_19,Yasuhikotakia_modesta,19,1,1,Inf,NA,0,NA,0,NA,Inf,NA,0,1,1,1,1,Inf,Inf,NA,NA,0,0,NA,NA,0,0,NA,NA,Inf,Inf,NA,NA,0,0,Inf,Inf,Inf,NA,0.510096525,NA,NA,0.093511638,NA,NA,1.403827158,NA,NA,NA,NA,NA,NA,NA,NA,0.510096525,NA,NA,0.510096525,NA,NA,0.093511638,NA,NA,0.093511638,NA,NA,1.403827158,NA,NA,1.403827158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0.103780269,0.231391948,2.229633345,6.482053193,67.06949909,0.26736684,0.536171688,2.005378409,5.974990923,60.471334979,0.043923459,0.143197648,3.260163306,12.492771116,221.944279157,0.06096676,0.165668113,2.717351446,8.1828209180000009,102.992419141,0.101121778,0.312128065,3.086655235,12.437956619,217.690415321,0.166451614,0.392247058,2.35652301,7.727671444,99.493604602
Yasuhikotakia_modesta_P_20,Yasuhikotakia_modesta,20,1,1,Inf,NA,0,NA,0,NA,Inf,NA,0,1,1,1,1,Inf,Inf,NA,NA,0,0,NA,NA,0,0,NA,NA,Inf,Inf,NA,NA,0,0,Inf,Inf,Inf,NA,0.191421506,NA,NA,0.089465274,NA,NA,1.296480864,NA,NA,NA,NA,NA,NA,NA,NA,0.191421506,NA,NA,0.191421506,NA,NA,0.089465274,NA,NA,0.089465274,NA,NA,1.296480864,NA,NA,1.296480864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0.092739896,0.223276755,2.407558832,10.259763476,160.433345738,0.279837408,0.49220977,1.758913411,4.655960793,43.140865382,0.037404112,0.11628891,3.108987333,14.550348486,349.149639328,0.056132206,0.178909446,3.187286897,14.724086214,298.532121195,0.094646485,0.273284936,2.887428257,10.887422914,180.927808266,0.18495163,0.374962998,2.027357087,5.747156247,64.369887017
Yasuhikotakia_modesta_P_21,Yasuhikotakia_modesta,21,1,1,Inf,NA,0,NA,0,NA,Inf,NA,0,1,1,1,1,Inf,Inf,NA,NA,0,0,NA,NA,0,0,NA,NA,Inf,Inf,NA,NA,0,0,Inf,Inf,Inf,NA,0.307932468,NA,NA,0.014181201,NA,NA,0.244643526,NA,NA,NA,NA,NA,NA,NA,NA,0.307932468,NA,NA,0.307932468,NA,NA,0.014181201,NA,NA,0.014181201,NA,NA,0.244643526,NA,NA,0.244643526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0.08527551,0.181187353,2.12472904,5.94647957,55.853752228,0.241484947,0.401566424,1.662904581,2.973317214,17.335875811,0.03500416,0.109593207,3.130862353,10.947336007,161.632233179,0.051350235,0.130131884,2.534202282,8.194953592,107.891754982,0.0885709,0.219965788,2.483499518,6.615832005,67.099224236,0.152694614,0.2956771,1.936395087,3.919162687,27.226628411
Yasuhikotakia_modesta_P_22,Yasuhikotakia_modesta,22,1,1,Inf,NA,0,NA,0,NA,Inf,NA,0,1,1,1,1,Inf,Inf,NA,NA,0,0,NA,NA,0,0,NA,NA,Inf,Inf,NA,NA,0,0,Inf,Inf,Inf,NA,0.179698752,NA,NA,0.170917878,NA,NA,2.698113554,NA,NA,NA,NA,NA,NA,NA,NA,0.179698752,NA,NA,0.179698752,NA,NA,0.170917878,NA,NA,0.170917878,NA,NA,2.698113554,NA,NA,2.698113554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0.060677068,0.101827397,1.678185859,3.601636967,25.701447241,0.228017838,0.395322589,1.73373536,3.482286666,23.454096796,0.025869852,0.05906224,2.28305284,8.492560999,115.898127336,0.035822083,0.074887997,2.090553946,4.598865774,37.266974121,0.078764117,0.206076392,2.616374041,7.754887444,96.159821193,0.149489409,0.301187236,2.014773079,4.775564429,41.153070669
Yasuhikotakia_modesta_P_23,Yasuhikotakia_modesta,23,1,1,Inf,NA,0,NA,0,NA,Inf,NA,0,1,1,1,1,Inf,Inf,NA,NA,0,0,NA,NA,0,0,NA,NA,Inf,Inf,NA,NA,0,0,Inf,Inf,Inf,NA,0.154097226,NA,NA,0.070623017,NA,NA,1.073525488,NA,NA,NA,NA,NA,NA,NA,NA,0.154097226,NA,NA,0.154097226,NA,NA,0.070623017,NA,NA,0.070623017,NA,NA,1.073525488,NA,NA,1.073525488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0.102979075,0.199626525,1.938515423,4.683683779,35.566174029,0.238683461,0.422519566,1.770208814,3.711607986,26.729955725,0.042800947,0.114139787,2.666758451,9.319593802,129.876282401,0.06125936,0.148309025,2.421001871,6.261553045,59.613289812,0.089390268,0.23857304,2.66889277,8.908990085,127.240342274,0.149176269,0.314404385,2.10760322,4.532262602,36.294919397
Yasuhikotakia_modesta_P_24,Yasuhikotakia_modesta,24,1.999865481,0.99993274,1,1,0.693113548,0.999951479,0,NA,0.99996637,NA,0.012973916,1.999894099,1.999832802,0.999947049,0.999916401,1,1,1,1,0.693120704,0.693105377,Inf,Inf,0,0,0,0,0.999973525,0.999958201,Inf,Inf,0.009054435,0.016936147,76.077731092,109.443113772,58.045307443,0.653436894,0.128755118,0.036099709,0.280374946,0.125533068,0.018500264,0.14737363,1.907393165,0.21524532,0.112847903,4.024206997,0,0,0.325628315,0,0,0.128760419,0.036099655,0.280362985,0.12880807,0.036099102,0.280254971,0.125535785,0.018500236,0.147370221,0.125560205,0.018499953,0.147339301,1.907424774,0.215244999,0.112845865,1.907708898,0.2152417,0.112827329,4.024206997,0,0,4.024206997,0,0,0.325628315,0,0,0.325628315,0,0,0.19853824,NA,NA,0.104288326,NA,NA,0.079842551,NA,NA,4.024206997,NA,NA,0.325628315,NA,NA,0.19853824,NA,NA,0.19853824,NA,NA,0.104288326,NA,NA,0.104288326,NA,NA,0.079842551,NA,NA,0.079842551,NA,NA,4.024206997,NA,NA,4.024206997,NA,NA,0.325628315,NA,NA,0.325628315,NA,NA,0.065030606,0.126743652,1.948984646,5.50005454,49.299277311,0.221497344,0.389289953,1.757537795,4.825995423,48.083955752,0.02732872,0.077622604,2.840330802,11.417748905,183.49253803,0.038675277,0.090621046,2.343125968,6.768032355,72.211149231,0.076014377,0.209476344,2.755746378,11.486357499,212.345354218,0.145709077,0.293433656,2.013832368,5.81531881,69.798282876
Yasuhikotakia_modesta_P_25,Yasuhikotakia_modesta,25,1.918625569,0.959312785,1,1,0.671788235,0.969185555,0,NA,0.979656392,NA,0.016504018,1.921096226,1.916079704,0.960548113,0.958039852,1,1,1,1,0.672468108,0.6710855,Inf,Inf,0,0,0,0,0.980274056,0.979019926,Inf,Inf,0.013139729,0.019900976,59.591304348,75.105072464,49.248792271,0.603962512,0.376525742,0.116282293,0.308829597,0.046289329,0.002608552,0.056353197,0.555537476,0.059242117,0.10663928,4.744285166,0,0,0.175810225,0,0,0.37708121,0.116122484,0.307950865,0.377636016,0.115957334,0.30706111,0.046276868,0.002604967,0.056290904,0.046264422,0.002601262,0.056225968,0.555254483,0.059160699,0.106547,0.554971826,0.05907656,0.106449657,4.744285166,0,0,4.744285166,0,0,0.175810225,0,0,0.175810225,0,0,0.23286278,NA,NA,0.040315065,NA,NA,0.075755458,NA,NA,4.744285166,NA,NA,0.175810225,NA,NA,0.23286278,NA,NA,0.23286278,NA,NA,0.040315065,NA,NA,0.040315065,NA,NA,0.075755458,NA,NA,0.075755458,NA,NA,4.744285166,NA,NA,4.744285166,NA,NA,0.175810225,NA,NA,0.175810225,NA,NA,0.105048018,0.20543671,1.955645754,5.269947472,48.150386255,0.256592692,0.353172102,1.376391898,1.780485381,8.473838975,0.043094359,0.125670906,2.916179945,9.574084261,134.085858977,0.062926362,0.140461028,2.232149191,7.150094244,92.515494097,0.101663228,0.188964255,1.858727677,4.598467756,37.572080838,0.154827127,0.253036142,1.634314004,2.7338743,15.659986205
Yasuhikotakia_modesta_P_26,Yasuhikotakia_modesta,26,1.472994595,0.736497297,1,1,0.501685069,0.723778561,0,NA,0.868248649,NA,0.01047231,1.47920735,1.46665364,0.739603675,0.73332682,1,1,1,1,0.504970964,0.498293095,Inf,Inf,0,0,0,0,0.869801838,0.86666341,Inf,Inf,0.00582163,0.015176349,94.489913545,170.773195876,64.892,0.72464326,0.296957673,0.133276414,0.448806097,0.21916234,0.029598919,0.135054769,3.413848381,0.411960694,0.120673401,6.608818551,0,0,0.732591873,0,0,0.29643677,0.132736522,0.447773471,0.295308832,0.131545735,0.445451407,0.219046654,0.029479016,0.13457871,0.218796155,0.029214558,0.133524095,3.412238256,0.410291872,0.120241273,3.408751773,0.406611121,0.119284462,6.608818551,0,0,6.608818551,0,0,0.732591873,0,0,0.732591873,0,0,0.318916914,NA,NA,0.110472759,NA,NA,0.099397601,NA,NA,6.608818551,NA,NA,0.732591873,NA,NA,0.318916914,NA,NA,0.318916914,NA,NA,0.110472759,NA,NA,0.110472759,NA,NA,0.099397601,NA,NA,0.099397601,NA,NA,6.608818551,NA,NA,6.608818551,NA,NA,0.732591873,NA,NA,0.732591873,NA,NA,0.077126963,0.118393685,1.535049221,3.587052872,24.766881573,0.311690397,0.419204427,1.344938538,2.774441351,20.668674779,0.030518201,0.052301113,1.713767924,7.175461092,107.038617805,0.047935147,0.094887048,1.97948801,5.072951083,42.101719001,0.092270784,0.181280031,1.964652545,8.034240393,133.228257757,0.220110388,0.337783609,1.534610029,3.775277845,32.806946066
Yasuhikotakia_modesta_P_27,Yasuhikotakia_modesta,27,1.954703597,0.977351798,1,1,0.681515497,0.983219028,0,NA,0.988675899,NA,0.017998135,1.95391856,1.955497375,0.97695928,0.977748688,1,1,1,1,0.681308329,0.681724773,Inf,Inf,0,0,0,0,0.98847964,0.988874344,Inf,Inf,0.014400494,0.021638524,54.561312608,68.442060086,45.213872832,0.602186426,0.365710011,0.105648872,0.28888701,0.111646763,0.024667898,0.220945929,1.633343618,0.375549718,0.229926951,4.062454952,0,0,0.537819332,0,0,0.365637125,0.105632904,0.288900924,0.365842327,0.105677597,0.288861045,0.111629745,0.024664169,0.220946213,0.111677657,0.024674605,0.220944864,1.633084531,0.375492957,0.229928671,1.63381396,0.375651827,0.229923257,4.062454952,0,0,4.062454952,0,0,0.537819332,0,0,0.537819332,0,0,0.200374557,NA,NA,0.154360114,NA,NA,0.160480889,NA,NA,4.062454952,NA,NA,0.537819332,NA,NA,0.200374557,NA,NA,0.200374557,NA,NA,0.154360114,NA,NA,0.154360114,NA,NA,0.160480889,NA,NA,0.160480889,NA,NA,4.062454952,NA,NA,4.062454952,NA,NA,0.537819332,NA,NA,0.537819332,NA,NA,0.080757776,0.131380789,1.626849999,3.203589769,22.245974705,0.248540219,0.37025784900000003,1.489730117,2.117615072,10.897209746,0.034924082,0.078537187,2.248797495,6.776355688,81.016478168,0.047129424,0.091829463,1.948452885,4.121323793,31.357085194,0.097634395,0.209778524,2.14861294,5.346585852,47.470279572,0.150889297,0.258398207,1.712501901,2.689918056,14.87246176
Yasuhikotakia_modesta_P_28,Yasuhikotakia_modesta,28,1.941580131,0.970790066,1,1,0.678026399,0.978185324,0,NA,0.985395033,NA,0.009932771,1.942158904,1.940987292,0.971079452,0.970493646,1,1,1,1,0.678181445,0.677867473,Inf,Inf,0,0,0,0,0.985539726,0.985246823,Inf,Inf,0.005331187,0.014581111,99.676844784,186.575471698,67.581881533,0.734094329,0.358219026,0.159546344,0.44538769,0.185895715,0.026532815,0.142729565,2.95326373,0.399629576,0.135317944,6.259009129,0,0,0.575682175,0,0,0.357927589,0.159474683,0.445550127,0.357722475,0.159423589,0.445662769,0.185847249,0.026520897,0.142702662,0.185813138,0.0265124,0.14268313,2.952533743,0.399450078,0.135290606,2.952019977,0.399322099,0.135270798,6.259009129,0,0,6.259009129,0,0,0.575682175,0,0,0.575682175,0,0,0.303118853,NA,NA,0.100663391,NA,NA,0.095521068,NA,NA,6.259009129,NA,NA,0.575682175,NA,NA,0.303118853,NA,NA,0.303118853,NA,NA,0.100663391,NA,NA,0.100663391,NA,NA,0.095521068,NA,NA,0.095521068,NA,NA,6.259009129,NA,NA,6.259009129,NA,NA,0.575682175,NA,NA,0.575682175,NA,NA,0.080020832,0.129766251,1.621655849,3.052785621,16.846336869,0.286344718,0.470281015,1.642359663,3.347157653,21.918837725,0.031240951,0.06132766,1.963053584,6.112773433,61.291326707,0.050136195,0.104124087,2.076824677,4.351379834,29.337951355,0.096118503,0.23497412,2.444629419,8.358630447,109.642883453,0.190708289,0.360633763,1.89102301,4.09996465,29.305807886
