"TrialName","Species","Individual","CAA:Sc","CAA:Jc","CAA:St","CAA:Jt","CAA:Hc","CAA:Qc","CAA:Ht","CAA:Qt","CAA:Scpl","CAA:Qcpl","CAA:C","CAA:Sc Hrz","CAA:Sc Vrt","CAA:Jc Hrz","CAA:Jc Vrt","CAA:St Hrz","CAA:St Vrt","CAA:Jt Hrz","CAA:Jt Vrt","CAA:Hc Hrz","CAA:Hc Vrt","CAA:Qc Hrz","CAA:Qc Vrt","CAA:Ht Hrz","CAA:Ht Vrt","CAA:Qt Hrz","CAA:Qt Vrt","CAA:Scpl Hrz","CAA:Scpl Vrt","CAA:Qcpl Hrz","CAA:Qcpl Vrt","CAA:C Hrz","CAA:C Vrt","CAA:PT","CAA:PT Hrz","CAA:PT Vrt","CAA:Asp","VCA:ML","VCA:sL","VCA:CVL","VCA:MDmax","VCA:sDmax","VCA:CVDmax","VCA:MSsat","VCA:sSsat","VCA:CVSsat","VCA:MSL","VCA:sSL","VCA:CVSL","VCA:MS","VCA:sS","VCA:CVS","VCA:ML Hrz","VCA:sL Hrz","VCA:CVL Hrz","VCA:ML Vrt","VCA:sL Vrt","VCA:CVL Vrt","VCA:MDmax Hrz","VCA:sDmax Hrz","VCA:CVDmax Hrz","VCA:MDmax Vrt","VCA:sDmax Vrt","VCA:CVDmax Vrt","VCA:MSsat Hrz","VCA:sSsat Hrz","VCA:CVSsat Hrz","VCA:MSsat Vrt","VCA:sSsat Vrt","VCA:CVSsat Vrt","VCA:MSL Hrz","VCA:sSL Hrz","VCA:CVSL Hrz","VCA:MSL Vrt","VCA:sSL Vrt","VCA:CVSL Vrt","VCA:MS Hrz","VCA:sS Hrz","VCA:CVS Hrz","VCA:MS Vrt","VCA:sS Vrt","VCA:CVS Vrt","BSA:BML","BSA:BsL","BSA:BCVL","BSA:BMDmax","BSA:BsDmax","BSA:BCVDmax","BSA:BMSsat","BSA:BsSsat","BSA:BCVSsat","BSA:BMSL","BSA:BsSL","BSA:BCVSL","BSA:BMS","BSA:BsS","BSA:BCVS","BSA:BML Hrz","BSA:BsL Hrz","BSA:BCVL Hrz","BSA:BML Vrt","BSA:BsL Vrt","BSA:BCVL Vrt","BSA:BMDmax Hrz","BSA:BsDmax Hrz","BSA:BCVDmax Hrz","BSA:BMDmax Vrt","BSA:BsDmax Vrt","BSA:BCVDmax Vrt","BSA:BMSsat Hrz","BSA:BsSsat Hrz","BSA:BCVSsat Hrz","BSA:BMSsat Vrt","BSA:BsSsat Vrt","BSA:BCVSsat Vrt","BSA:BMSL Hrz","BSA:BsSL Hrz","BSA:BCVSL Hrz","BSA:BMSL Vrt","BSA:BsSL Vrt","BSA:BCVSL Vrt","BSA:BMS Hrz","BSA:BsS Hrz","BSA:BCVS Hrz","BSA:BMS Vrt","BSA:BsS Vrt","BSA:BCVS Vrt","Col mean","Col sd","Col CoV","Col skew","Col kurtosis","Lum mean","Lum sd","Lum CoV","Lum skew","Lum kurtosis","Col mean hrz","Col sd hrz","Col CoV hrz","Col skew hrz","Col kurtosis hrz","Col mean vrt","Col sd vrt","Col CoV vrt","Col skew vrt","Col kurtosis vrt","Lum mean hrz","Lum sd hrz","Lum CoV hrz","Lum skew hrz","Lum kurtosis hrz","Lum mean vrt","Lum sd vrt","Lum CoV vrt","Lum skew vrt","Lum kurtosis vrt"
"Botia_lohachata_P_12","Botia_lohachata",12,1.901985589,0.950992795,1,1,0.667154848,0.962500991,0,NA,0.975496397,NA,0.027639558,1.900292184,1.903683107,0.950146092,0.951841553,1,1,1,1,0.666677938,0.667631909,Inf,Inf,0,0,0,0,0.975073046,0.975920777,Inf,Inf,0.02813289,0.02714089,35.180029155,34.545584046,35.844776119,0.49077152,0.298628692,0.147033911,0.492363643,0.196735511,0.00388399,0.019742192,3.271951233,0.027477245,0.008397816,6.873744046,0,0,0.068681972,0,0,0.298084009,0.146854774,0.492662369,0.298524521,0.14699998,0.492421793,0.196721123,0.003879258,0.019719581,0.196732759,0.003883094,0.019737912,3.271849445,0.027443769,0.008387846,3.271931766,0.027470904,0.008395928,6.873744046,0,0,6.873744046,0,0,0.068681972,0,0,0.068681972,0,0,0.330765191,NA,NA,0.014277871,NA,NA,0.006084616,NA,NA,6.873744046,NA,NA,0.068681972,NA,NA,0.330765191,NA,NA,0.330765191,NA,NA,0.014277871,NA,NA,0.014277871,NA,NA,0.006084616,NA,NA,0.006084616,NA,NA,6.873744046,NA,NA,6.873744046,NA,NA,0.068681972,NA,NA,0.068681972,NA,NA,0.05844768,0.097676264,1.671174351,2.832577944,14.641546755,0.682093216,1.134743883,1.663619952,2.379705269,9.962101706,0.028491055,0.064023643,2.247148903,4.853160946,37.22634614,0.031072669,0.067819787,2.182618681,4.482423295,30.467299108,0.334298613,0.770231971,2.304023828,4.059765957,23.130969883,0.349696293,0.757012016,2.16476992,3.888866645,22.739351668
"Botia_lohachata_P_13","Botia_lohachata",13,1.2836311,0.64181555,1,1,0.379632833,0.547694405,0,NA,0.820907775,NA,0.01910299,1.28554949,1.281664799,0.642774745,0.640832399,1,1,1,1,0.381135305,0.378085722,Inf,Inf,0,0,0,0,0.821387373,0.8204162,Inf,Inf,0.014825733,0.023452654,51.347826087,66.450292398,41.639097744,0.614771647,0.369359266,0.147574094,0.399540794,0.163731789,0.010254228,0.062628203,2.729619626,0.139487931,0.0511016,6.613721097,0,0,0.299400175,0,0,0.367832141,0.145194091,0.394729211,0.367346007,0.144421452,0.393148283,0.163625676,0.010088853,0.061658126,0.163591897,0.010035166,0.061342681,2.728176179,0.137238337,0.05030406,2.727716682,0.136508034,0.050044799,6.613721097,0,0,6.613721097,0,0,0.299400175,0,0,0.299400175,0,0,0.319137093,NA,NA,0.062371468,NA,NA,0.051325505,NA,NA,6.613721097,NA,NA,0.299400175,NA,NA,0.319137093,NA,NA,0.319137093,NA,NA,0.062371468,NA,NA,0.062371468,NA,NA,0.051325505,NA,NA,0.051325505,NA,NA,6.613721097,NA,NA,6.613721097,NA,NA,0.299400175,NA,NA,0.299400175,NA,NA,0.054945987,0.094603244,1.72174983,3.657261894,24.698601788,0.56976921,0.89935458,1.57845416,2.477294126,12.082653283,0.025241354,0.054767685,2.169760213,5.474665733,48.256987932,0.030705578,0.070093555,2.282762917,5.920669197,57.140733373,0.24788678,0.542047459,2.186673522,4.714498692,35.963155717,0.323061362,0.65115549,2.015578361,3.893474683,24.530033197
"Botia_lohachata_P_14","Botia_lohachata",14,1.45063216,0.72531608,1,1,0.489545457,0.706264803,0,NA,0.86265804,NA,0.026729471,1.448110619,1.453199007,0.72405531,0.726599503,1,1,1,1,0.488144992,0.490964369,Inf,Inf,0,0,0,0,0.862027655,0.863299752,Inf,Inf,0.027434225,0.02601123,36.411889597,35.450819672,37.444933921,0.486322151,0.388509768,0.208656978,0.537070096,0.176261623,0.007074583,0.040136832,2.886943886,0.10698944,0.037059757,7.761503463,0,0,0.190527484,0,0,0.385620092,0.205514751,0.532946171,0.38634592,0.206316129,0.534019173,0.176163647,0.006968045,0.039554386,0.176188257,0.006995216,0.039703077,2.885462196,0.105378254,0.036520407,2.885834366,0.105789162,0.036658085,7.761503463,0,0,7.761503463,0,0,0.190527484,0,0,0.190527484,0,0,0.369699666,NA,NA,0.034789168,NA,NA,0.032173701,NA,NA,7.761503463,NA,NA,0.190527484,NA,NA,0.369699666,NA,NA,0.369699666,NA,NA,0.034789168,NA,NA,0.034789168,NA,NA,0.032173701,NA,NA,0.032173701,NA,NA,7.761503463,NA,NA,7.761503463,NA,NA,0.190527484,NA,NA,0.190527484,NA,NA,0.059703652,0.09770162,1.636442942,2.359377321,10.573491318,0.812841477,1.310173642,1.61184398,2.051221995,8.270971742,0.029097201,0.06129309,2.106494334,4.018337622,25.350455147,0.031869533,0.067823301,2.128154848,4.07545183,25.883181814,0.40458806,0.871694846,2.154524396,3.4509499,17.984497528,0.411737349,0.856258973,2.079624242,3.722704408,21.82795767
"Botia_lohachata_P_15","Botia_lohachata",15,1.26511461,0.42170487,1.117515978,0.372505326,0.388680393,0.35379214,0.214909568,0.310048968,0.397105098,0.331920554,0.020227047,1.264488854,1.265754193,0.421496285,0.421918064,1.178334377,1.073072924,0.392778126,0.357690975,0.386914925,0.390449527,0.558200243,0.563299596,0.284771089,0.152688725,0.259209816,0.138983267,0.407137205,0.38980452,0.40870503,0.351141432,0.01733381,0.02316918,48.438752784,56.690721649,42.160784314,0.573493758,0.439465887,0.1330576,0.302771168,0.153219816,0.011964433,0.078086722,2.546719916,0.179428197,0.070454625,7.00008343,2.06463356,0.294944136,0.399983439,0.136308438,0.340785203,0.437952535,0.130006328,0.29685027,0.437549107,0.130034011,0.29718724,0.153093349,0.011670866,0.076233658,0.153051423,0.011692412,0.07639532,2.544626226,0.175406025,0.068931941,2.544114637,0.175352568,0.06892479,6.999214688,2.063368572,0.294800012,7.00097213,2.065926242,0.295091339,0.399979918,0.136246758,0.340633996,0.399987041,0.136371505,0.340939808,0.295099323,0.018237587,0.061801522,0.089463328,5.1449e-05,0.000575086,0.080830835,0.009951742,0.123118135,6.084131551,0.406562838,0.066823479,0.443005844,0.049660709,0.112099443,0.296606272,0.02187908,0.073764724,0.29395286,0.014676058,0.04992657,0.089467579,6.1722e-05,0.00068988,0.089460094,4.1402e-05,0.000462797,0.080008535,0.011938802,0.149219111,0.081456428,0.008008315,0.098314091,6.117725331,0.487741097,0.07972589,6.05857393,0.327167169,0.054000689,0.438902442,0.059576445,0.135739607,0.446127648,0.039962712,0.089576855,0.045376386,0.070017972,1.543048666,2.30908358,10.514480354,0.666530757,1.094922997,1.642719388,2.256987162,9.621972316,0.021043037,0.040291802,1.914733248,4.065382004,27.644337882,0.025194466,0.051967322,2.062648271,3.787323694,22.143523188,0.296268187,0.666425826,2.249400562,4.179162341,25.852390879,0.372194122,0.7916033,2.126856,3.704765394,21.469117109
"Botia_lohachata_P_2","Botia_lohachata",2,2.058655247,0.686218416,1.090170056,0.363390019,0.761848712,0.693464583,0.178059129,0.256885023,0.524804217,0.475174803,0.04476051,2.054300161,2.06298397,0.68476672,0.687661323,1.141731139,1.051248357,0.380577046,0.350416119,0.758885758,0.764820505,1.094840719,1.103402749,0.244461856,0.116906849,0.222518771,0.1064132,0.532671883,0.519038721,0.658679745,0.604907975,0.038987972,0.050632911,21.341121495,24.64893617,18.75,0.56796176,0.337375848,0.077422412,0.229484158,0.157666654,0.005799903,0.036785857,2.604366313,0.029701513,0.011404507,7.678048172,5.505273447,0.717014705,0.238284775,0.233050437,0.978033265,0.338061157,0.076484013,0.226243126,0.338379443,0.077366825,0.22863926,0.157738694,0.005524772,0.035024837,0.157710026,0.005756233,0.036498842,2.604708177,0.028712693,0.011023382,2.604672228,0.029564226,0.011350459,7.669680674,5.499210341,0.717006428,7.686664835,5.511490213,0.717019713,0.238072571,0.232971614,0.978573942,0.238503299,0.233131276,0.977476107,0.175575972,0.090724844,0.51672699,0.01653653,0.029200792,1.765835504,0.006806021,0.005788921,0.850558768,3.575533211,2.049019032,0.573066704,0.061136824,0.103145137,1.687119649,0.182915133,0.11114576,0.607635671,0.169826963,0.069651343,0.410131239,0.01889872,0.035773489,1.892905393,0.014686148,0.022418053,1.526476046,0.007274314,0.007091927,0.974927293,0.006439191,0.004444274,0.690191397,3.741288033,2.510225065,0.670952101,3.445691933,1.573074374,0.456533667,0.069480721,0.12636169,1.818658303,0.054600771,0.079186659,1.450284627,0.050090861,0.08124532,1.621958953,2.481181647,12.040603524,0.471231415,0.745262972,1.58152226,2.538578358,16.100901831,0.022095343,0.045330372,2.051580373,4.427217577,32.343611591,0.028790924,0.06051914,2.102021449,3.999884909,25.765492858,0.200056196,0.45447119,2.271717635,6.060015936,71.102251513,0.271392168,0.529801889,1.952163516,3.361480705,21.180096569
"Botia_lohachata_P_3","Botia_lohachata",3,2.024766367,0.674922122,1.122071464,0.374023821,0.750814513,0.683420822,0.220670054,0.318359592,0.524472972,0.500890207,0.030321852,2.019540085,2.03015346,0.673180028,0.67671782,1.246153846,1.039200615,0.415384615,0.346400205,0.746592545,0.755069214,1.077105362,1.089334611,0.348832096,0.095030117,0.317520657,0.08650014,0.544282322,0.511559013,0.697313009,0.587917376,0.025167785,0.035575827,31.979515829,38.733333333,27.108974359,0.588274237,0.385459579,0.100145333,0.259807612,0.15117737,0.010073013,0.066630428,2.434498332,0.133150837,0.054693337,6.841055757,3.918803254,0.572836035,0.311409261,0.146243371,0.469617923,0.386016052,0.099217062,0.257028331,0.385667289,0.100161166,0.259708739,0.151256834,0.009877095,0.065300155,0.151197304,0.010071838,0.066613875,2.435192257,0.132077993,0.054237193,2.434775674,0.133176025,0.054697452,6.83617514,3.9165358,0.572913321,6.846084673,3.921128703,0.572754923,0.311220644,0.146137414,0.469562084,0.31160361,0.146352085,0.469673907,0.20391459,0.061233091,0.300287935,0.050229222,0.020025641,0.398685078,0.042546772,0.001912047,0.044939879,4.147569111,1.339486671,0.322957047,0.2159774,0.040741293,0.188636834,0.213825015,0.08251005,0.385876506,0.196767649,0.036056711,0.183245118,0.053470323,0.026984048,0.504654665,0.04789189,0.01179197,0.246220599,0.042856233,0.002576435,0.060118092,0.042323604,0.001125896,0.026602092,4.364361729,1.804924586,0.413559805,3.991228281,0.788748091,0.19762039,0.222571278,0.054897867,0.246652972,0.2112222,0.023990248,0.11357825,0.060494472,0.103307436,1.707716973,2.842393168,14.038829823,0.429517922,0.674521108,1.570414351,2.515101522,12.994916151,0.028588942,0.06323534,2.211881076,5.051278564,39.043426648,0.032896343,0.073234306,2.226214181,4.348085085,27.906387574,0.181834087,0.409427207,2.251652664,5.194755272,44.436993236,0.248189248,0.477765965,1.925006701,3.574929554,21.418304978
"Botia_lohachata_P_4","Botia_lohachata",4,1.481366354,0.740683177,1,1,0.506104284,0.730154141,0,NA,0.870341588,NA,0.021569957,1.481854399,1.480865494,0.7409272,0.740432747,1,1,1,1,0.506359866,0.50584176,Inf,Inf,0,0,0,0,0.8704636,0.870216374,Inf,Inf,0.016028723,0.027192298,45.360778443,61.388,35.775119617,0.63180351,0.337995707,0.140500742,0.415687948,0.135381098,0.005376361,0.039712791,2.400891924,0.052123706,0.021710143,6.163686699,0,0,0.11277956,0,0,0.336996758,0.139475778,0.413878695,0.336903616,0.139379097,0.413706147,0.135342873,0.00533714,0.039434217,0.135339309,0.005333441,0.03940792,2.400521329,0.05174346,0.021555093,2.400486775,0.051707592,0.021540461,6.163686699,0,0,6.163686699,0,0,0.11277956,0,0,0.11277956,0,0,0.298784419,NA,NA,0.033884259,NA,NA,0.018691234,NA,NA,6.163686699,NA,NA,0.11277956,NA,NA,0.298784419,NA,NA,0.298784419,NA,NA,0.033884259,NA,NA,0.033884259,NA,NA,0.018691234,NA,NA,0.018691234,NA,NA,6.163686699,NA,NA,6.163686699,NA,NA,0.11277956,NA,NA,0.11277956,NA,NA,0.043108491,0.068343497,1.58538368,2.422328331,11.672118734,0.620939022,1.081845605,1.742273504,2.364970986,9.640103116,0.019053873,0.038733653,2.03284932,4.630478933,34.73307647,0.024979297,0.051829537,2.074899739,3.761650901,23.25410649,0.243152202,0.581780118,2.392658231,4.505287118,28.685912235,0.37896802,0.836257847,2.206671281,3.56146679,18.435927583
"Botia_lohachata_P_6","Botia_lohachata",6,1.991292594,0.995646297,1,1,0.690959214,0.996843432,0,NA,0.997823149,NA,0.022341629,1.991890746,1.990659448,0.995945373,0.995329724,1,1,1,1,0.69111023,0.690799247,Inf,Inf,0,0,0,0,0.997972687,0.997664862,Inf,Inf,0.017651358,0.027090092,43.759493671,55.652866242,35.913865546,0.607784783,0.316695924,0.105342412,0.332629517,0.152966309,0.009435061,0.061680647,2.50033187,0.116979748,0.046785689,4.87441063,0,0,0.17531731,0,0,0.316981232,0.105317391,0.332251188,0.317331521,0.105284548,0.331780934,0.152991863,0.00943282,0.061655696,0.153023237,0.009429878,0.061623832,2.500648697,0.116951963,0.04676865,2.501037682,0.116915492,0.046746793,4.87441063,0,0,4.87441063,0,0,0.17531731,0,0,0.17531731,0,0,0.239006854,NA,NA,0.04380829,NA,NA,0.033208167,NA,NA,4.87441063,NA,NA,0.17531731,NA,NA,0.239006854,NA,NA,0.239006854,NA,NA,0.04380829,NA,NA,0.04380829,NA,NA,0.033208167,NA,NA,0.033208167,NA,NA,4.87441063,NA,NA,4.87441063,NA,NA,0.17531731,NA,NA,0.17531731,NA,NA,0.055754545,0.090383115,1.621089648,2.525148357,12.000291872,0.414040829,0.668845496,1.615409518,2.405303523,11.657871471,0.025388514,0.054983711,2.165692359,5.132269755,40.420109031,0.031243663,0.0649363,2.078383065,3.732905292,21.998595475,0.157692369,0.37040278,2.348894769,5.644502432,54.038054601,0.256959456,0.50893664,1.980610671,3.270420466,17.151949382
"Botia_lohachata_P_7","Botia_lohachata",7,1.701349885,0.567116628,1.078541234,0.359513745,0.648538822,0.590325476,0.161027275,0.232313252,0.463315187,0.411319364,0.032650666,1.698984241,1.703773599,0.56632808,0.567924533,1.132119775,1.040319734,0.377373258,0.346773245,0.64617696,0.650927977,0.932236295,0.939090564,0.233038763,0.097140132,0.212121024,0.088420759,0.471850669,0.457348889,0.572178659,0.513755661,0.027626005,0.037739368,29.627246925,35.197777778,25.49752883,0.579909383,0.228006496,0.057398031,0.251738577,0.14852955,0.004360885,0.029360385,2.406068223,0.09398285,0.039060759,6.35114425,3.250483606,0.511794958,0.290708682,0.144573272,0.497313226,0.227731913,0.056846577,0.249620602,0.227598949,0.057111046,0.250928424,0.14858024,0.004301626,0.028951536,0.148560779,0.004343405,0.029236549,2.406629707,0.093320671,0.038776498,2.406764709,0.093515011,0.03885507,6.348948669,3.24908897,0.511752282,6.353391186,3.251907942,0.511838142,0.290618772,0.144537434,0.497343766,0.290800695,0.144609853,0.497281661,0.20313557,0.043992576,0.216567566,0.025190155,0.009127184,0.362331389,0.034936713,0.003838578,0.109872341,4.125679156,0.95690146,0.231937924,0.184210807,0.052040618,0.282505782,0.207109952,0.055691208,0.26889682,0.200189158,0.032094035,0.160318547,0.026014724,0.011554311,0.444145041,0.02457886,0.006658582,0.270906854,0.034589927,0.004859344,0.140484369,0.035193802,0.00280037,0.079569963,4.212127652,1.211363433,0.28758944,4.061590486,0.698091174,0.171876307,0.188912266,0.065879408,0.348730178,0.180725375,0.037965347,0.210072034,0.04923277,0.076037234,1.544443549,2.113257818,8.968883983,0.481451264,0.749934596,1.557654226,2.045737937,9.237287328,0.023029418,0.04623452,2.007628642,3.868104762,24.031804606,0.027286369,0.054911725,2.012423321,3.565113671,19.728825915,0.205826988,0.444630808,2.160216274,3.901785366,25.239801884,0.276170209,0.552409818,2.000251298,3.354461947,18.797005593
"Botia_lohachata_P_8","Botia_lohachata",8,3.105053683,0.776263421,2.388294873,0.398049145,1.167907743,0.842467354,0.980455957,0.707249473,0.587156283,0.774858414,0.075543357,3.10047364,3.109484445,0.77511841,0.777371111,2.487571764,2.312676722,0.414595294,0.38544612,1.16547304,1.17033826,0.840711087,0.844220602,1.029742206,0.936396746,0.742801987,0.675467471,0.594856852,0.581408616,0.791756537,0.759844037,0.065415822,0.08581346,12.237431348,14.286821705,10.653183521,0.572847583,0.331004511,0.094858417,0.286577416,0.126957919,0.00375053,0.029541519,2.107215753,0.032509837,0.015427863,6.102434606,4.13059651,0.676876817,0.139996113,0.149602666,1.068620138,0.331649969,0.09511515,0.286793786,0.332338988,0.095773174,0.288179172,0.126997254,0.003738679,0.029439053,0.127006508,0.003813192,0.030023596,2.107415779,0.032519906,0.015431177,2.107915897,0.032844621,0.015581561,6.093069272,4.121865581,0.67648428,6.112143682,4.139598631,0.677274431,0.139760331,0.149556907,1.070095537,0.140240549,0.149649567,1.06709199,0.156963973,0.051743804,0.329654017,0.013245125,0.012830795,0.968718347,0.007940212,0.006508246,0.819656452,3.174416852,1.094453454,0.344773073,0.044385533,0.051796317,1.166963945,0.160592498,0.0584937,0.364236812,0.154159002,0.045586757,0.295712583,0.013627178,0.013638463,1.000828136,0.012949785,0.012158798,0.938918914,0.008124063,0.006851924,0.843410992,0.00779809,0.006224632,0.798225237,3.251602007,1.239705521,0.38125992,3.114750126,0.961691521,0.308753987,0.047143023,0.06053607,1.284093928,0.042253901,0.043703905,1.034316444,0.046779006,0.075764723,1.619630885,2.498094947,11.590768623,0.581631428,0.970049006,1.667807068,2.239546516,9.093424702,0.021742606,0.04722093,2.171815536,4.725130812,34.074626729,0.025993621,0.05389277,2.073307535,3.755919284,21.975451845,0.258023012,0.617648097,2.393771364,4.43451137,28.211167029,0.324948063,0.685821778,2.110558133,3.368171364,17.018796805
"Botia_lohachata_P_9","Botia_lohachata",9,2.056127793,0.685375931,1.079067276,0.359689092,0.772011944,0.702715555,0.161817814,0.233453758,0.522532512,0.468084657,0.049991898,2.050227576,2.061977285,0.683409192,0.687325762,1.106717825,1.050900774,0.368905942,0.350300258,0.768858243,0.77514043,1.109227974,1.118291254,0.200845502,0.116299736,0.182817455,0.105860581,0.526157567,0.51881301,0.646022714,0.612075918,0.0506716,0.049302098,19.003241491,18.734920635,19.283112583,0.492790369,0.350906907,0.098675693,0.281201912,0.159003641,0.005898942,0.037099414,2.513569745,0.061071082,0.024296554,7.324379853,4.209493373,0.57472352,0.188777178,0.095800445,0.507478956,0.351181056,0.098143635,0.279467338,0.351712201,0.098866992,0.281101968,0.159021103,0.005863464,0.036872239,0.159051206,0.005910575,0.037161463,2.513500358,0.061106182,0.024311189,2.514129392,0.061141745,0.024319251,7.315657792,4.201865454,0.574366048,7.333218738,4.217181781,0.575079229,0.188650037,0.095717502,0.507381305,0.188906022,0.095884168,0.507576027,0.212391112,0.053240754,0.250673172,0.027939085,0.00214049,0.076612731,0.019817672,0.002161299,0.109059192,4.322666256,1.178560392,0.272646631,0.115695259,0.036063472,0.311710887,0.21489021,0.061075931,0.284219235,0.209784436,0.043286394,0.206337488,0.028039558,0.002455495,0.087572521,0.027834286,0.001740285,0.062523063,0.019716222,0.002479367,0.125752645,0.01992349,0.001757204,0.08819759,4.377987384,1.352003278,0.30881845,4.264963755,0.958206365,0.224669287,0.117388064,0.041370754,0.352427265,0.113929586,0.029320728,0.257358327,0.048337501,0.077307514,1.599327898,3.501528896,25.129177211,0.608838971,1.025391643,1.684175442,2.385407424,9.902548156,0.022430954,0.044740356,1.994581046,4.830556229,43.934944104,0.02680911,0.057841628,2.157536282,5.953584127,59.966324467,0.304096873,0.731985444,2.40707981,4.21453869,24.401284126,0.305912842,0.666259326,2.177938403,3.867042162,21.912772909
"Yasuhikotakia_modesta_C_10","Yasuhikotakia_modesta",10,1.393094687,0.696547343,1,1,0.455854624,0.657659206,0,NA,0.848273672,NA,0.013119884,1.398052261,1.388045398,0.69902613,0.694022699,1,1,1,1,0.458908165,0.452713351,Inf,Inf,0,0,0,0,0.849513065,0.847011349,Inf,Inf,0.009728092,0.016554954,75.220183486,101.795081967,59.404878049,0.631483295,0.222785467,0.040219271,0.180529149,0.072287778,0.026556403,0.367370578,0.976921702,0.351546577,0.359851333,3.799910001,0,0,0.652822598,0,0,0.223129179,0.039801756,0.178379881,0.223420546,0.039439675,0.176526625,0.072514728,0.026280722,0.362419096,0.072707114,0.026041643,0.35817187,0.979926001,0.347897188,0.355023938,0.982472761,0.344732324,0.350882322,3.799910001,0,0,3.799910001,0,0,0.652822598,0,0,0.652822598,0,0,0.187741865,NA,NA,0.43697995,NA,NA,0.425573432,NA,NA,3.799910001,NA,NA,0.652822598,NA,NA,0.187741865,NA,NA,0.187741865,NA,NA,0.43697995,NA,NA,0.43697995,NA,NA,0.425573432,NA,NA,0.425573432,NA,NA,3.799910001,NA,NA,3.799910001,NA,NA,0.652822598,NA,NA,0.652822598,NA,NA,0.12531888,0.251042479,2.003229516,5.466963211,51.392363856,0.289938345,0.472243251,1.628771285,2.752504058,15.632907878,0.050151458,0.114263346,2.278365394,6.78754907,83.089699243,0.075905489,0.200969336,2.647625857,7.952775012,96.214973642,0.106941552,0.229013517,2.141483008,6.014044286,63.742731231,0.182767576,0.375928317,2.056865471,3.853731208,25.557131506
"Yasuhikotakia_modesta_C_6","Yasuhikotakia_modesta",6,1.41028339,0.705141695,1,1,0.466314912,0.67275021,0,NA,0.852570847,NA,0.012211915,1.417722007,1.402668687,0.708861004,0.701334344,1,1,1,1,0.470733565,0.461724695,Inf,Inf,0,0,0,0,0.854430502,0.850667172,Inf,Inf,0.006479482,0.018021305,80.887240356,153.333333333,54.489878543,0.737806581,0.121492059,0.049922939,0.410915239,0.18329697,0.016834295,0.091841641,2.821711277,0.193033114,0.068409945,6.271474479,0,0,0.385385057,0,0,0.12124379,0.049631914,0.409356338,0.120708669,0.048990206,0.405854906,0.183213252,0.016736159,0.091347974,0.183032807,0.016519772,0.090255797,2.820751312,0.19190783,0.068034296,2.818682204,0.189426588,0.067203953,6.271474479,0,0,6.271474479,0,0,0.385385057,0,0,0.385385057,0,0,0.303684747,NA,NA,0.07983826,NA,NA,0.060248831,NA,NA,6.271474479,NA,NA,0.385385057,NA,NA,0.303684747,NA,NA,0.303684747,NA,NA,0.07983826,NA,NA,0.07983826,NA,NA,0.060248831,NA,NA,0.060248831,NA,NA,6.271474479,NA,NA,6.271474479,NA,NA,0.385385057,NA,NA,0.385385057,NA,NA,0.073928095,0.127615822,1.726215487,4.384658453,35.116519013,0.288232074,0.472852072,1.640525514,3.974993667,29.223471852,0.029788436,0.067317001,2.259836685,8.253593463,111.821274446,0.045435999,0.097589055,2.147835562,5.973066643,62.290796086,0.095220331,0.264023165,2.772760406,10.041365444,146.351416086,0.193644155,0.344731571,1.780232253,4.244087557,32.989243063
"Yasuhikotakia_modesta_C_7","Yasuhikotakia_modesta",7,1,1,Inf,NA,0,NA,0,NA,Inf,NA,0,1,1,1,1,Inf,Inf,NA,NA,0,0,NA,NA,0,0,NA,NA,Inf,Inf,NA,NA,0,0,Inf,Inf,Inf,NA,0.422685336,NA,NA,0.082803042,NA,NA,1.100298491,NA,NA,NA,NA,NA,NA,NA,NA,0.422685336,NA,NA,0.422685336,NA,NA,0.082803042,NA,NA,0.082803042,NA,NA,1.100298491,NA,NA,1.100298491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0.094722093,0.18540192,1.957325004,6.480801244,77.204931363,0.267088405,0.421364335,1.577621222,2.520544072,12.293917618,0.038588561,0.100799461,2.612159117,9.473177868,147.602792292,0.056727311,0.136972926,2.414585202,9.265950378,151.087014455,0.093746533,0.205886303,2.196201777,5.529163031,50.677785719,0.173434596,0.317781654,1.832285263,3.322319572,18.751877618
