Name, ,Image,Pass,ClusterID,lw_mean,lw_sd,mw_mean,mw_sd,sw_mean,sw_sd,lum_mean,lum_sd,Area,Coverage (pc),RNL X,RNL Y,RNL Saturation,Dmax Chromaticity,Dmax channel
Yasuhikotakia_modesta_P_17,6,Yasuhikotakia_modesta_P_17_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,6,0.700730495,0.055950718,0.527168763,0.03290642,0.369979506,0.031250643,0.609268803,0.040493651,1679,0.494571209,3.28632904,-3.186585956,4.577585457,0.308908097,lw:sw
Yasuhikotakia_modesta_P_18,1,Yasuhikotakia_modesta_P_18_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,1,0.337298304,0.065394303,0.30877781,0.060219542,0.27485369,0.0635069,0.322268879,0.060618798,387841,98.7996521,1.020135442,-1.027100168,1.44762256,0.102008348,lw:sw
Yasuhikotakia_modesta_P_18,2,Yasuhikotakia_modesta_P_18_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,2,0.103316355,0.013315486,0.087957872,0.0110674,0.07946577,0.01086886,0.09522249,0.011737303,1391,0.35434705,1.858360493,-1.223654022,2.225046716,0.13048642,lw:sw
Yasuhikotakia_modesta_P_18,3,Yasuhikotakia_modesta_P_18_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,3,0.138857744,0.026019826,0.124256385,0.025669622,0.111622129,0.024953649,0.131163133,0.025702126,1569,0.399691254,1.282914436,-1.062352863,1.665671953,0.108733747,lw:sw
Yasuhikotakia_modesta_P_18,4,Yasuhikotakia_modesta_P_18_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,4,0.061569544,0.01190765,0.052277219,0.010557695,0.050842568,0.009483082,0.056671201,0.011194746,152,0.038720887,1.889178748,-0.802186188,2.052437337,0.095425441,lw:sw
Yasuhikotakia_modesta_P_18,5,Yasuhikotakia_modesta_P_18_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,5,1.196183948,0.121830073,0.82518337,0.095847898,0.573737936,0.114470192,1.000678051,0.106414751,949,0.241750792,4.287269969,-3.580060347,5.585473648,0.351679935,lw:sw
Yasuhikotakia_modesta_P_18,6,Yasuhikotakia_modesta_P_18_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,6,0.047243481,0.010698336,0.037227816,0.007960036,0.03692281,0.006140498,0.041964201,0.009241475,172,0.043815739,2.751189289,-0.978961093,2.920172482,0.122622379,lw:sw
Yasuhikotakia_modesta_P_18,7,Yasuhikotakia_modesta_P_18_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,7,0.031090757,0.002082567,0.025487741,0.001310669,0.028041999,0.001178589,0.028136665,0.001625848,479,0.122021742,2.294554687,-0.216628183,2.304757901,0.099030843,lw:mw
Yasuhikotakia_modesta_P_19,1,Yasuhikotakia_modesta_P_19_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,1,0.368180515,0.061784602,0.319961458,0.061466253,0.282840503,0.062472355,0.342770514,0.060384493,83634,23.889558792,1.62089587,-1.270977161,2.059778232,0.131086416,lw:sw
Yasuhikotakia_modesta_P_19,2,Yasuhikotakia_modesta_P_19_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,2,0.573211387,0.090172415,0.529241544,0.081557675,0.484056473,0.08478714,0.550040632,0.083339348,262635,75.020141602,0.921568114,-0.834721463,1.243401668,0.084325759,lw:sw
Yasuhikotakia_modesta_P_19,3,Yasuhikotakia_modesta_P_19_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,3,0.066307486,0.023017613,0.050437947,0.020723396,0.051437272,0.016805558,0.057926757,0.021745781,1039,0.296784222,3.158807378,-0.953691475,3.299635053,0.135932847,lw:mw
Yasuhikotakia_modesta_P_19,4,Yasuhikotakia_modesta_P_19_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,4,1.474645351,0.156113556,1.043358935,0.082679143,0.775877291,0.071872799,1.247370261,0.114754101,933,0.266505957,3.994969169,-3.087238609,5.04884352,0.310491459,lw:sw
Yasuhikotakia_modesta_P_19,5,Yasuhikotakia_modesta_P_19_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,5,2.215141548,0.272451969,1.417523665,0.116229168,0.907631984,0.061800171,1.79482132,0.188200547,1552,0.443319649,5.154672212,-4.356326242,6.748942431,0.418701373,lw:sw
Yasuhikotakia_modesta_P_19,6,Yasuhikotakia_modesta_P_19_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,6,0.14860105,0.026850085,0.113149829,0.020636872,0.098368392,0.018361938,0.129909847,0.023044226,293,0.08369372,3.147183422,-1.885052483,3.668540085,0.203396249,lw:sw
Yasuhikotakia_modesta_P_20,1,Yasuhikotakia_modesta_P_20_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,1,0.195953407,0.025193318,0.183380267,0.021511822,0.16723102,0.023560258,0.189327749,0.022316537,180203,53.068778992,0.765743992,-0.799246404,1.106868861,0.079084853,lw:sw
Yasuhikotakia_modesta_P_20,2,Yasuhikotakia_modesta_P_20_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,2,0.304531317,0.049300342,0.27204544,0.039620863,0.241007108,0.037912633,0.287412258,0.043622773,58971,17.366630554,1.30256615,-1.150539741,1.737935635,0.116443144,lw:sw
Yasuhikotakia_modesta_P_20,3,Yasuhikotakia_modesta_P_20_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,3,0.138632961,0.02035642,0.127578762,0.022595543,0.117113426,0.026084227,0.132807733,0.020769555,96785,28.502643585,0.959515619,-0.826157497,1.266177883,0.084144044,lw:sw
Yasuhikotakia_modesta_P_20,4,Yasuhikotakia_modesta_P_20_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,4,0.05635485,0.01031216,0.044300608,0.009504299,0.036256411,0.009197788,0.050002468,0.009724553,1457,0.42907837,2.779034334,-2.114369005,3.49193186,0.21701938,lw:sw
Yasuhikotakia_modesta_P_20,5,Yasuhikotakia_modesta_P_20_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,5,0.721359669,0.088201771,0.551780741,0.05491814,0.421512446,0.039270592,0.631996764,0.069466061,1409,0.414942652,3.094468278,-2.624934802,4.057833984,0.262362883,lw:sw
Yasuhikotakia_modesta_P_20,6,Yasuhikotakia_modesta_P_20_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,6,0.027301511,0.00592176,0.021645774,0.00462894,0.023451954,0.003956093,0.024320144,0.005236278,740,0.217925876,2.680444239,-0.437197499,2.71586505,0.115547505,lw:mw
Yasuhikotakia_modesta_P_21,1,Yasuhikotakia_modesta_P_21_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,1,0.310081787,0.074367491,0.303525517,0.077678733,0.299409654,0.088401215,0.306626832,0.074929113,405954,99.278800964,0.246765817,-0.163486607,0.296008849,0.017509898,lw:sw
Yasuhikotakia_modesta_P_21,2,Yasuhikotakia_modesta_P_21_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,2,0.051368622,0.018301639,0.043356596,0.015960337,0.042610308,0.013994602,0.047144822,0.01703181,2094,0.512101889,1.958022879,-0.764159721,2.101854818,0.093194445,lw:sw
Yasuhikotakia_modesta_P_21,3,Yasuhikotakia_modesta_P_21_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,3,0.836944886,0.084787398,0.602450814,0.042006555,0.416911234,0.045017095,0.713373706,0.05521591,855,0.209096044,3.79612765,-3.441441809,5.123876156,0.334993501,lw:sw
Yasuhikotakia_modesta_P_22,1,Yasuhikotakia_modesta_P_22_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,1,0.242289364,0.042991191,0.1989487,0.035891409,0.165968325,0.031155235,0.219450167,0.03893125,148734,43.285701752,2.275764486,-1.831997879,2.921527037,0.186943297,lw:sw
Yasuhikotakia_modesta_P_22,2,Yasuhikotakia_modesta_P_22_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,2,0.163140362,0.020089514,0.137788571,0.016811684,0.120059788,0.015594953,0.149780746,0.018002619,191450,55.71723938,1.950192308,-1.466839273,2.440259718,0.152120589,lw:sw
Yasuhikotakia_modesta_P_22,3,Yasuhikotakia_modesta_P_22_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,3,0.062355559,0.016121581,0.049819221,0.013878891,0.046443232,0.012183035,0.055747311,0.014849535,1296,0.377171785,2.591764394,-1.288000522,2.894164476,0.146254625,lw:sw
Yasuhikotakia_modesta_P_22,4,Yasuhikotakia_modesta_P_22_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,4,0.57394935,0.082573499,0.429067641,0.055255974,0.331086007,0.052147435,0.497601048,0.067885291,1388,0.40394634,3.359352186,-2.655568679,4.282206455,0.268346801,lw:sw
Yasuhikotakia_modesta_P_22,5,Yasuhikotakia_modesta_P_22_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,5,0.029402006,0.004639318,0.021398966,0.003443312,0.023852945,0.003032646,0.025180644,0.003976159,742,0.215942487,3.668741457,-0.60500473,3.718291893,0.157537143,lw:mw
Yasuhikotakia_modesta_P_23,1,Yasuhikotakia_modesta_P_23_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,1,0.162831594,0.043375512,0.151284561,0.036129453,0.140725833,0.032749223,0.156746606,0.039115709,314418,96.085594177,0.849333068,-0.711286665,1.107833643,0.072822337,lw:sw
Yasuhikotakia_modesta_P_23,2,Yasuhikotakia_modesta_P_23_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,2,0.081386803,0.015974518,0.065790752,0.015849268,0.060680088,0.014798217,0.073165237,0.015682783,11333,3.463345051,2.456454557,-1.304885747,2.781527602,0.145753278,lw:sw
Yasuhikotakia_modesta_P_23,3,Yasuhikotakia_modesta_P_23_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,3,0.045611635,0.008924594,0.031729673,0.01016335,0.031713728,0.010601503,0.038286098,0.009473502,648,0.19802767,4.190556505,-1.420652139,4.424818225,0.179732834,lw:sw
Yasuhikotakia_modesta_P_23,4,Yasuhikotakia_modesta_P_23_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,4,0.616579486,0.079464531,0.472495841,0.07469775,0.366530018,0.080818,0.540651657,0.074392743,828,0.253035367,3.073350986,-2.527825912,3.979370569,0.25434549,lw:sw
Yasuhikotakia_modesta_P_24,1,Yasuhikotakia_modesta_P_24_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,1,0.112924643,0.01475369,0.10011543,0.014786329,0.090188716,0.015812521,0.106174582,0.014454782,235048,60.303661346,1.390232523,-1.082204078,1.761792307,0.111937134,lw:sw
Yasuhikotakia_modesta_P_24,2,Yasuhikotakia_modesta_P_24_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,2,0.175551286,0.033057559,0.152821752,0.026167019,0.130480229,0.021934272,0.163573521,0.029099391,152444,39.110870361,1.601106539,-1.467810394,2.172097949,0.147275869,lw:sw
Yasuhikotakia_modesta_P_24,3,Yasuhikotakia_modesta_P_24_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,3,0.043612643,0.009067936,0.036690747,0.00743385,0.038082804,0.005871511,0.039964443,0.008156822,1614,0.414086103,1.995594978,-0.456921794,2.047236391,0.086196811,lw:mw
Yasuhikotakia_modesta_P_24,4,Yasuhikotakia_modesta_P_24_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,4,0.401283716,0.023811173,0.277015234,0.020178013,0.187936917,0.032904846,0.335798049,0.016193691,668,0.171381369,4.279303624,-3.721124542,5.670908866,0.362083041,lw:sw
Yasuhikotakia_modesta_P_25,1,Yasuhikotakia_modesta_P_25_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,1,0.334802711,0.073739863,0.323492207,0.070742897,0.299754468,0.072891199,0.328842422,0.070254132,343875,76.835159302,0.396831689,-0.580833219,0.703450509,0.055232602,lw:sw
Yasuhikotakia_modesta_P_25,2,Yasuhikotakia_modesta_P_25_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,2,0.123478719,0.019559724,0.109907798,0.015820338,0.103034603,0.015315895,0.116326994,0.017152745,1860,0.415596962,1.344391979,-0.833227267,1.581662882,0.090255689,lw:sw
Yasuhikotakia_modesta_P_25,3,Yasuhikotakia_modesta_P_25_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,3,0.0784546,0.016918773,0.065934552,0.013884732,0.059642896,0.011796738,0.071855663,0.015199218,1438,0.321305603,2.007546324,-1.266835215,2.373839444,0.136220457,lw:sw
Yasuhikotakia_modesta_P_25,4,Yasuhikotakia_modesta_P_25_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,4,0.051745859,0.007700601,0.041348712,0.005772574,0.038913796,0.005161375,0.046265322,0.006629588,357,0.079767801,2.590046311,-1.23188203,2.868078316,0.14154105,lw:sw
Yasuhikotakia_modesta_P_25,5,Yasuhikotakia_modesta_P_25_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,5,0.034551062,0.005905637,0.028543913,0.004428008,0.02970969,0.003387907,0.031382403,0.005070099,1322,0.295386642,2.205429475,-0.511554402,2.263980361,0.095208039,lw:mw
Yasuhikotakia_modesta_P_25,6,Yasuhikotakia_modesta_P_25_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,6,0.550296167,0.057877134,0.554284814,0.062505258,0.511504983,0.071219727,0.55239806,0.057639819,98697,22.052780151,-0.083393481,-0.442451998,0.450242427,0.040139088,mw:sw
Yasuhikotakia_modesta_P_26,1,Yasuhikotakia_modesta_P_26_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,1,0.29316299,0.025288556,0.236345238,0.018545859,0.19422837,0.019916257,0.263221782,0.020158349,114083,32.221920013,2.487646432,-1.991628591,3.186686243,0.202988046,lw:sw
Yasuhikotakia_modesta_P_26,2,Yasuhikotakia_modesta_P_26_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,2,0.417264462,0.055110549,0.321065346,0.043273147,0.247260326,0.037235594,0.366570487,0.04747262,85924,24.268613815,3.026207124,-2.554385924,3.960153659,0.255828134,lw:sw
Yasuhikotakia_modesta_P_26,3,Yasuhikotakia_modesta_P_26_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,3,0.622888399,0.068256807,0.481349136,0.05598999,0.367075037,0.050994809,0.548301562,0.06060395,42020,11.868246078,2.976542631,-2.595148203,3.948999902,0.258406879,lw:sw
Yasuhikotakia_modesta_P_26,4,Yasuhikotakia_modesta_P_26_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,4,0.196684784,0.032296824,0.162223368,0.028734944,0.137523241,0.027083563,0.178524675,0.030103769,111127,31.387020111,2.224292639,-1.720425072,2.811999319,0.177020113,lw:sw
Yasuhikotakia_modesta_P_26,5,Yasuhikotakia_modesta_P_26_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,5,0.065785897,0.011835745,0.049509231,0.009217813,0.043867151,0.007725359,0.057205996,0.010420328,116,0.032763362,3.282215229,-1.819399555,3.75275253,0.199891811,lw:sw
Yasuhikotakia_modesta_P_26,6,Yasuhikotakia_modesta_P_26_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,6,0.043168772,0.006846826,0.032227992,0.005331623,0.03069399,0.004422372,0.037400497,0.006023613,86,0.024290079,3.375002992,-1.427569364,3.664505354,0.168891353,lw:sw
Yasuhikotakia_modesta_P_26,7,Yasuhikotakia_modesta_P_26_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,7,0.026366976,0.002811039,0.01913181,0.002335487,0.02067335,0.001837976,0.022551191,0.002521937,698,0.197145075,3.703840251,-0.798954182,3.78903159,0.159018881,lw:mw
Yasuhikotakia_modesta_P_27,1,Yasuhikotakia_modesta_P_27_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,1,0.479980263,0.06934965,0.425452688,0.052219589,0.36980014,0.047300059,0.451245908,0.058833861,166405,47.67150116,1.392476538,-1.292576433,1.899932826,0.129657171,lw:sw
Yasuhikotakia_modesta_P_27,2,Yasuhikotakia_modesta_P_27_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,2,0.305088409,0.05441653,0.278799323,0.046580949,0.251017697,0.042966344,0.291234868,0.049155204,173338,49.657657623,1.04049982,-0.967104826,1.4205392,0.097230926,lw:sw
Yasuhikotakia_modesta_P_27,3,Yasuhikotakia_modesta_P_27_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,3,0.164185832,0.02951995,0.140252472,0.025537507,0.126347313,0.023849612,0.151573664,0.027126583,7729,2.214194536,1.819297041,-1.227302817,2.194564633,0.130238218,lw:sw
Yasuhikotakia_modesta_P_27,4,Yasuhikotakia_modesta_P_27_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,4,1.135141863,0.083522926,0.838756272,0.071461913,0.596476435,0.086962701,0.978955775,0.069233496,642,0.18391937,3.494062407,-3.179558053,4.724199564,0.311076309,lw:sw
Yasuhikotakia_modesta_P_27,5,Yasuhikotakia_modesta_P_27_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,5,0.051971043,0.015563174,0.043924844,0.013152124,0.046000688,0.012679907,0.047729865,0.014199283,952,0.272727787,1.942295252,-0.386515118,1.980379959,0.083905575,lw:mw
Yasuhikotakia_modesta_P_28,1,Yasuhikotakia_modesta_P_28_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,1,0.339650463,0.096193638,0.27727647,0.07322527,0.233630605,0.058023533,0.306781284,0.083619147,326157,77.579772949,2.342924813,-1.796260577,2.952261631,0.184935217,lw:sw
Yasuhikotakia_modesta_P_28,2,Yasuhikotakia_modesta_P_28_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,2,0.638474999,0.0739629,0.515498416,0.063168388,0.424982781,0.06141511,0.573670123,0.067085748,76622,18.225324631,2.470477824,-1.967224873,3.158042809,0.200752886,lw:sw
Yasuhikotakia_modesta_P_28,3,Yasuhikotakia_modesta_P_28_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,3,0.148952655,0.024793689,0.117272558,0.021477811,0.097884634,0.024155539,0.132258088,0.022133943,13624,3.2406075,2.761226709,-1.993077077,3.405397066,0.206889412,lw:sw
Yasuhikotakia_modesta_P_28,4,Yasuhikotakia_modesta_P_28_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,4,1.137791593,0.125034236,0.843403475,0.092042517,0.608721614,0.106094607,0.982658033,0.104879276,2296,0.546127021,3.457183995,-3.080380441,4.630428149,0.302929275,lw:sw
Yasuhikotakia_modesta_P_28,5,Yasuhikotakia_modesta_P_28_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,5,1.66459786,0.207780545,1.195501055,0.125230387,0.81613337,0.066715236,1.417398278,0.163668903,1019,0.242379546,3.822293122,-3.53004649,5.202994612,0.342021933,lw:sw
Yasuhikotakia_modesta_P_28,6,Yasuhikotakia_modesta_P_28_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,6,0.073085184,0.016079575,0.056821635,0.012399527,0.054462217,0.009880189,0.064511215,0.014108597,113,0.026878204,2.906498176,-1.231809743,3.156752587,0.146008202,lw:sw
Yasuhikotakia_modesta_P_28,7,Yasuhikotakia_modesta_P_28_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,7,0.039152636,0.006756228,0.030492768,0.005637255,0.033496331,0.005011896,0.034584923,0.006153627,584,0.138910368,2.886518303,-0.426033204,2.917788924,0.12434228,lw:mw
