Name, ,ClusterID_Particle#,X,Y,XM,YM,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Area (px)
Yasuhikotakia_modesta_C_10,3,2_1,127.805671001,34.962662555,127.805671001,34.962662555,962.735064736,238.120485132,79.767129308,178.060142374,0.202258549,244.468811917,0,0,162.380330656,74.0,2.985195621,0.334986422,0.865212852,14918
Yasuhikotakia_modesta_C_10,4,2_2,37.262886598,56.231958763,37.262886598,56.231958763,34.870057685,11.975734691,10.312873408,148.582552941,1.0,12.649110641,31,54,161.565051177,10.606601718,1.161241316,0.861147451,0.923809524,97
Yasuhikotakia_modesta_C_6,1,1_1,129.913482722,39.21102159,129.913482722,39.21102159,1097.019335984,274.965128119,73.565534603,0.306379716,0.165891141,265.932322218,0,0,164.291362171,72.0,3.737689525,0.267544961,0.861924913,15887
Yasuhikotakia_modesta_C_6,2,2_1,137.107202808,14.485350221,137.107202808,14.485350221,750.333044483,260.293076028,32.054401385,178.15789528,0.146265495,263.167247202,0,0,166.597416737,60.84162446,8.120353673,0.123147346,0.517144774,6553
Yasuhikotakia_modesta_C_6,3,2_2,66.587628866,69.868556701,66.587628866,69.868556701,454.970562748,108.716941835,4.544065856,178.681780421,0.02355456,213.759210328,0,54,175.169580042,18.0,23.925036582,0.041797219,0.190944882,388
Yasuhikotakia_modesta_C_6,4,2_3,249.918918919,69.283783784,249.918918919,69.283783784,44.142135624,15.976414991,5.897426072,14.315772735,0.477237874,18.788294228,239,72,25.201123645,7.90569415,2.709048794,0.369133255,0.886227545,74
Yasuhikotakia_modesta_C_7,1,1_1,40.126344086,10.469354839,40.126344086,10.469354839,292.325901808,101.40073044,23.35511335,8.180087492,0.273519448,122.429571591,0,42,20.063072666,39.860116004,4.341692927,0.230324902,0.746089049,1860
Yasuhikotakia_modesta_C_7,2,1_2,218.288617886,16.835044929,218.288617886,16.835044929,340.852813742,87.936303521,33.837683606,160.148956987,0.252775402,140.890028036,123,0,154.344329272,55.504425229,2.598768419,0.384797658,0.589110159,2337
Yasuhikotakia_modesta_C_7,3,1_3,16.998607242,70.137883008,16.998607242,70.137883008,149.69848481,36.815542952,12.415761385,165.412662908,0.201311926,57.982756057,0,45,147.680383492,26.849056604,2.965226361,0.337242382,0.447630923,359
Yasuhikotakia_modesta_C_7,4,1_4,210.515151515,72.848484848,210.515151515,72.848484848,299.213203436,102.344487092,6.568702416,2.59504176,0.074110933,141.598022585,109,76,5.267697128,13.0,15.580624697,0.064182279,0.528528529,528
Yasuhikotakia_modesta_C_8,1,1_1,93.077152051,46.949557522,93.077152051,46.949557522,764.693434176,224.241034488,70.577481848,172.563582569,0.267119916,238.13651547,0,0,160.88027367,78.0,3.17723201,0.31473937,0.85046697,12430
Yasuhikotakia_modesta_C_8,2,1_2,217.74691358,19.38042328,217.74691358,19.38042328,350.752308679,93.495335936,38.607638265,158.261941034,0.289575524,145.344418537,121,0,153.434948823,58.672196386,2.421679754,0.412936516,0.655946321,2835
Yasuhikotakia_modesta_C_8,3,1_3,246.06043956,73.895604396,246.06043956,73.895604396,43.798989873,14.326976154,8.087177457,34.616513748,0.596105415,18.439088915,237,78,40.601294645,10.114913515,1.771566932,0.56447204,0.905472637,91
Yasuhikotakia_modesta_C_8,4,2_1,159.15043417,22.352264727,159.15043417,22.352264727,740.450793489,227.39669265,47.716381772,171.909892631,0.19532552,262.840255669,0,0,162.737003534,78.0,4.765589598,0.209837624,0.561008525,8522
Yasuhikotakia_modesta_C_8,5,2_2,54.964673913,72.675724638,54.964673913,72.675724638,471.597979746,132.399553973,10.61677638,176.688055184,0.06237852,218.673272258,0,51,172.907482672,26.926006074,12.470786728,0.080187403,0.361848574,1104
Yasuhikotakia_modesta_C_9,1,1_1,130.103799186,42.814111262,130.103799186,42.814111262,1146.374675043,241.631974191,69.902983068,1.027698817,0.126851816,262.923943375,0,0,163.425992243,75.0,3.456676147,0.289295253,0.701904762,13266
Yasuhikotakia_modesta_C_9,2,2_1,131.417593529,20.265116279,131.417593529,20.265116279,748.031529293,275.549607217,45.69899128,178.474067991,0.222109098,259.514932133,0,0,166.177945364,61.814479638,6.029664977,0.165846694,0.785887401,9890
Yasuhikotakia_modesta_C_9,3,2_2,23.004032258,69.185483871,23.004032258,69.185483871,243.455844123,48.523349724,13.014905562,169.635583197,0.105160134,95.754895436,0,35,155.308441837,36.842156702,3.728290574,0.268219437,0.27509706,496
Yasuhikotakia_modesta_C_9,4,2_3,227.604477612,72.358208955,227.604477612,72.358208955,168.384776311,60.058916107,5.681557712,3.891718586,0.118778821,77.781745931,175,75,8.130102354,11.0,10.570853831,0.094599738,0.56779661,268
Yasuhikotakia_modesta_P_11,1,1_1,41.014342895,8.834222815,41.014342895,8.834222815,283.982756057,92.876905924,20.549630272,6.274815994,0.233575645,114.236596588,0,45,23.198590514,41.90833888,4.519638782,0.22125662,0.60885459,1499
Yasuhikotakia_modesta_P_11,2,1_2,210.099376461,26.881917381,210.099376461,26.881917381,660.752308679,64.128245759,50.946858645,167.570615711,0.073856571,168.751296291,87,69,24.134858429,69.0,1.258728162,0.79445271,0.267124714,2566
Yasuhikotakia_modesta_P_11,3,1_3,194.6,40.368,194.6,40.368,58.769552622,19.833996245,16.048701545,163.399526602,0.909588798,20.615528128,185,37,165.963756532,16.978359929,1.235862988,0.809151184,0.927643785,250
Yasuhikotakia_modesta_P_11,4,1_4,22.521352313,63.295373665,22.521352313,63.295373665,147.112698372,55.743324934,12.836705112,172.949771236,0.326321626,62.625873247,0,48,160.407718109,20.4353843,4.342494779,0.230282372,0.777316736,562
Yasuhikotakia_modesta_P_11,5,2_1,117.31551767,33.948792932,117.31551767,33.948792932,687.840620434,265.23883949,77.151242263,0.764690547,0.426878369,250.683066839,0,0,164.023209155,69.0,3.437907566,0.290874603,0.9665043,16072
Yasuhikotakia_modesta_P_12,1,1_1,35.079234973,10.705221615,35.079234973,10.705221615,286.911688245,86.916942345,24.126775213,10.144886858,0.251424145,114.061386981,0,53,27.688353891,47.483843202,3.602509725,0.277584261,0.598256448,1647
Yasuhikotakia_modesta_P_12,2,1_2,208.819406482,20.703436158,208.819406482,20.703436158,486.166522241,77.742926103,41.942934715,152.38853138,0.136159937,149.003355667,109,0,151.542983405,71.0,1.85354045,0.539508053,0.371914028,2561
Yasuhikotakia_modesta_P_12,3,1_3,67.771119843,68.765225933,67.771119843,68.765225933,347.69848481,132.92832309,4.875401368,178.930715754,0.052908086,164.514437056,0,58,175.467738291,13.0,27.265103537,0.036676919,0.396108949,509
Yasuhikotakia_modesta_P_13,1,1_1,40.127599244,6.493383743,40.127599244,6.493383743,316.426406871,86.113172216,15.643221631,6.229904868,0.132785328,128.16005618,0,45,20.55604522,42.55404568,5.504823383,0.181658871,0.380301941,1058
Yasuhikotakia_modesta_P_13,2,1_2,223.735467255,18.038631347,223.735467255,18.038631347,359.09545443,94.789081488,36.509110841,160.305790837,0.264874104,147.139389696,127,0,152.912509386,60.1943659,2.596313066,0.385161564,0.605749944,2718
Yasuhikotakia_modesta_P_13,3,1_3,50.595304835,70.529432376,50.595304835,70.529432376,414.183766184,133.098197025,13.650919929,175.974000056,0.104531623,191.637678967,0,52,172.50414236,24.926815768,9.750126564,0.102562771,0.574939565,1427
Yasuhikotakia_modesta_P_13,4,1_4,254.041666667,74.291666667,254.041666667,74.291666667,32.142135624,10.925941042,5.593614125,25.845748341,0.583850482,13.601470509,247,77,36.027373385,7.211102551,1.953288303,0.511957195,0.880733945,48
Yasuhikotakia_modesta_P_14,1,1_1,37.133792049,8.240825688,37.133792049,8.240825688,277.840620434,85.545933251,19.467872536,6.770719907,0.212924741,110.072703247,0,46,24.702430228,42.290660908,4.394210672,0.227572157,0.551317176,1308
Yasuhikotakia_modesta_P_14,2,1_2,197.150747709,13.614809455,197.150747709,13.614809455,330.710678119,93.843004057,28.125970633,165.953295404,0.23818408,137.615406114,105,0,157.348108348,49.373306132,3.336524996,0.299713025,0.6,2073
Yasuhikotakia_modesta_P_14,3,1_3,25.969194313,61.992890995,25.969194313,61.992890995,222.627416998,68.603957886,7.832012969,175.944797896,0.106995379,102.95630141,0,52,172.184706453,14.0,8.759428535,0.114162699,0.54698639,422
Yasuhikotakia_modesta_P_14,4,1_4,206.282608696,63.54743083,206.282608696,63.54743083,175.798989873,59.823003157,5.384711362,3.586865739,0.102872107,80.894993665,152,66,8.53076561,12.0,11.109788275,0.090010716,0.481446242,253
Yasuhikotakia_modesta_P_15,1,1_1,121.545894299,40.313144639,121.545894299,40.313144639,1035.504617358,231.483360418,68.792879787,1.129961811,0.146574673,247.69537743,0,0,163.101351306,72.0,3.364931969,0.297182828,0.732946554,12507
Yasuhikotakia_modesta_P_15,2,2_1,128.7765982,19.433417955,128.7765982,19.433417955,749.445742855,251.846586808,43.811965191,177.556163589,0.193886761,245.230503812,0,0,165.113733151,62.739160354,5.748351751,0.17396291,0.729338495,8666
Yasuhikotakia_modesta_P_15,3,2_2,44.874064838,67.153366584,44.874064838,67.153366584,351.112698372,90.306843385,11.307427838,175.607493029,0.08175064,147.962833171,0,34,165.118470297,37.024349323,7.986506275,0.125211196,0.285714286,802
Yasuhikotakia_modesta_P_15,4,2_3,232.441176471,69.5,232.441176471,69.5,34.727922061,12.234821682,5.30741015,19.075057887,0.531401094,14.76482306,224,72,28.300755766,7.0,2.305233878,0.433795464,0.871794872,51
Yasuhikotakia_modesta_P_16,1,1_1,146.289332887,40.381959539,146.289332887,40.381959539,1470.523953342,234.25170025,65.017634527,2.285446054,0.069513548,298.826036349,0,0,165.266196281,76.0,3.602894845,0.27755459,0.544618467,11962
Yasuhikotakia_modesta_P_16,2,2_1,153.401030928,28.674925175,153.401030928,28.674925175,952.717820794,301.800777172,63.429778858,177.024503999,0.20815398,298.826036349,0,0,165.266196281,76.0,4.758029787,0.210171026,0.729624148,15035
Yasuhikotakia_modesta_P_16,3,2_2,16.170761671,68.374692875,16.170761671,68.374692875,182.870057685,34.859708575,14.86554294,157.632950658,0.15293929,69.202601107,0,34,142.633330587,34.055454527,2.345000698,0.426439105,0.338320865,407
Yasuhikotakia_modesta_P_16,4,2_3,198.247368421,64.636842105,198.247368421,64.636842105,39.213203436,13.649722966,8.861553971,74.421885019,0.776370141,14.317821063,196,57,102.094757077,9.803060747,1.540330625,0.649211269,0.844444444,95
Yasuhikotakia_modesta_P_16,5,2_4,88.421875,72.875,88.421875,72.875,49.798989873,21.989308453,7.411541026,1.456207868,0.648602721,22.360679775,77,76,10.304846469,7.0,2.966900996,0.337052029,0.951672862,128
Yasuhikotakia_modesta_P_17,1,1_1,39.077175698,7.013957307,39.077175698,7.013957307,243.012193309,97.274251937,15.942613123,4.516131321,0.259179723,108.258948822,0,22,11.725112015,21.865065312,6.101524962,0.163893454,0.912701386,1218
Yasuhikotakia_modesta_P_17,2,1_2,220.0412,19.044,220.0412,19.044,452.994949366,83.092328277,38.307975331,156.281602633,0.153095756,155.183762037,114,0,153.600065886,69.0,2.169060817,0.461029028,0.401606426,2500
Yasuhikotakia_modesta_P_17,3,1_3,33.975409836,64.991803279,33.975409836,64.991803279,289.455844123,85.806117643,8.146371486,176.15428427,0.08234127,130.698125465,0,48,170.753887254,20.902629589,10.53304748,0.094939285,0.384184745,549
Yasuhikotakia_modesta_P_18,1,1_1,40.912337662,8.924675325,40.912337662,8.924675325,318.669047558,93.181696225,21.042640114,7.681583423,0.19056837,126.625431885,0,53,24.743537825,48.635414739,4.428232186,0.22582375,0.491855637,1540
Yasuhikotakia_modesta_P_18,2,1_2,220.411412868,18.747332687,220.411412868,18.747332687,373.923881554,103.334717119,38.110424276,161.482103954,0.27798629,153.844076909,120,0,153.768060067,61.52555404,2.711455437,0.368805619,0.645114193,3093
Yasuhikotakia_modesta_P_18,3,1_3,51.774008811,76.370484581,51.774008811,76.370484581,444.769552622,133.698819229,10.808823082,176.643420554,0.07210006,207.393346084,0,58,173.35472179,23.961853899,12.369415081,0.080844566,0.438816934,1135
Yasuhikotakia_modesta_P_18,4,1_4,242.292682927,78.418699187,242.292682927,78.418699187,115.213203436,40.704315847,7.694931643,7.873520381,0.232884437,50.695167423,209,82,14.858614448,13.0,5.289756653,0.189044613,0.692957746,246
Yasuhikotakia_modesta_P_19,1,1_1,99.268869769,21.810324599,99.268869769,21.810324599,669.102597104,164.496016597,39.583615254,170.542282189,0.143544037,188.098378515,0,0,169.586174529,54.704924832,4.155659243,0.240635707,0.609753189,5114
Yasuhikotakia_modesta_P_19,2,1_2,214.304284677,18.071169208,214.304284677,18.071169208,361.09545443,95.697778906,36.641411601,160.463538976,0.265417624,148.030402283,117,0,153.088754972,60.284930572,2.611738324,0.382886751,0.609157266,2754
Yasuhikotakia_modesta_P_19,3,1_3,204.463709677,43.096774194,204.463709677,43.096774194,58.183766184,19.883584045,15.880608163,169.414335886,0.920572265,21.213203436,194,41,171.869897646,16.0,1.252066913,0.798679359,0.934086629,248
Yasuhikotakia_modesta_P_19,4,1_4,62.160660661,70.897397397,62.160660661,70.897397397,450.526911935,152.575856262,8.336615873,177.73897429,0.06184917,213.759210328,0,57,175.169580042,18.0,18.301893548,0.054639155,0.489585886,999
Yasuhikotakia_modesta_P_19,5,1_5,244.255555556,72.877777778,244.255555556,72.877777778,33.313708499,12.434448219,4.60782646,14.226058429,0.509537809,14.317821063,236,75,24.775140569,6.0,2.698549593,0.370569436,0.873786408,45
Yasuhikotakia_modesta_P_19,6,2_1,123.907457812,40.096284703,123.907457812,40.096284703,645.656854249,254.212634516,73.605815797,0.374859332,0.443001785,260.049995193,0,0,163.237445538,75.0,3.453703104,0.289544286,0.786934404,14696
Yasuhikotakia_modesta_P_20,1,1_1,124.199730316,38.583601921,124.199730316,38.583601921,967.09545443,264.594272805,73.157519977,1.122934824,0.204268065,264.969809601,0,0,164.232817458,72.0,3.616774774,0.276489431,0.828050109,15203
Yasuhikotakia_modesta_P_20,2,2_1,154.924578059,22.630537975,154.924578059,22.630537975,1192.173664916,204.00981651,47.332274851,172.970648629,0.067054687,264.969809601,0,0,164.232817458,72.0,4.310162931,0.232009791,0.445816066,7584
Yasuhikotakia_modesta_P_20,3,2_2,29.473518285,65.941361917,29.473518285,65.941361917,211.355339059,76.111777273,13.265738827,173.248198245,0.22307793,92.892410885,0,49,165.66456458,22.5679251,5.737469904,0.174292853,0.726856095,793
Yasuhikotakia_modesta_P_21,1,1_1,141.894127648,45.755820037,141.894127648,45.755820037,1158.960461481,259.312165798,75.084711348,1.284059344,0.143066158,284.091534545,0,0,163.223485712,82.0,3.453594762,0.289553369,0.68561693,15292
Yasuhikotakia_modesta_P_21,2,2_1,144.999873748,24.748379766,144.999873748,24.748379766,917.386868352,264.410843033,57.211568397,177.760420466,0.177401718,284.091534545,0,0,163.223485712,82.0,4.621632485,0.21637376,0.714711102,11881
Yasuhikotakia_modesta_P_21,3,2_2,213.205035971,40.874100719,213.205035971,40.874100719,48.04163056,18.455411664,9.589615227,71.309465673,0.75681405,18.867962264,209,50,57.994616792,11.411195582,1.92452056,0.519609933,0.876971609,139
Yasuhikotakia_modesta_P_21,4,2_3,223.902985075,50.320895522,223.902985075,50.320895522,32.384776311,12.004302026,7.106373141,59.114217345,0.802791681,13.03840481,220,56,57.528807709,8.27230527,1.689230468,0.591985534,0.858974359,67
Yasuhikotakia_modesta_P_21,5,2_4,50.019201229,75.963133641,50.019201229,75.963133641,374.183766184,128.101571285,12.940964507,175.917494926,0.116855986,170.988303694,0,56,171.253837737,25.864007731,9.898919916,0.101021122,0.567567568,1302
Yasuhikotakia_modesta_P_22,1,1_1,37.96462585,8.718367347,37.96462585,8.718367347,249.840620434,95.05305238,19.690710439,6.074227449,0.295938249,107.563934476,0,31,16.750264505,30.210945778,4.827304361,0.207154951,0.841442473,1470
Yasuhikotakia_modesta_P_22,2,1_2,211.256619145,17.189069925,211.256619145,17.189069925,380.509667992,107.422835632,34.917749813,163.967870154,0.255688512,157.990506044,107,0,155.706112397,59.737621805,3.076453558,0.325049601,0.615802676,2946
Yasuhikotakia_modesta_P_22,3,1_3,43.142052566,70.377346683,43.142052566,70.377346683,369.112698372,100.613809595,10.111120932,176.217314676,0.07369511,161.207940251,0,43,168.550662011,31.587581153,9.950806668,0.100494365,0.304671115,799
Yasuhikotakia_modesta_P_22,4,1_4,228.182539683,72.928571429,228.182539683,72.928571429,155.556349186,54.647071232,4.40357129,3.303627663,0.098151329,72.560319735,179,75,7.125016349,9.0,12.409716486,0.080582018,0.513586957,189
Yasuhikotakia_modesta_P_23,1,1_1,40.076547231,9.294788274,40.076547231,9.294788274,314.669047558,92.185298303,21.201023777,8.796522036,0.194809527,127.236001195,0,50,23.139461763,46.448437406,4.348153149,0.2299827,0.510305851,1535
Yasuhikotakia_modesta_P_23,2,1_2,218.690078329,14.451436031,218.690078329,14.451436031,320.124891681,82.889832218,29.415594928,162.498317982,0.234822525,132.502830158,128,0,155.94970147,49.800630468,2.817887329,0.354875793,0.570960048,1915
Yasuhikotakia_modesta_P_23,3,1_3,35.9646098,65.407441016,35.9646098,65.407441016,224.04163056,83.688705085,8.382911271,177.134114146,0.137944381,100.448992031,0,52,170.256358713,16.938990872,9.983250732,0.100167774,0.612903226,551
Yasuhikotakia_modesta_P_23,4,1_4,211.171604938,66.314814815,211.171604938,66.314814815,273.213203436,89.771872628,5.744137897,2.593559048,0.06818071,128.658462605,121,69,5.799217629,13.0,15.628432716,0.063985943,0.446035242,405
Yasuhikotakia_modesta_P_24,1,1_1,131.478415596,46.15209655,131.478415596,46.15209655,1270.700576851,230.342336626,71.449715221,1.463145071,0.100597587,272.029410175,0,0,162.897271031,80.0,3.223838414,0.310189244,0.621442308,12926
Yasuhikotakia_modesta_P_24,2,2_1,138.986911811,26.432767217,138.986911811,26.432767217,1111.906637612,269.904194052,60.552237262,176.838984121,0.130467676,272.029410175,0,0,162.897271031,80.0,4.457377733,0.224347152,0.649759555,12836
Yasuhikotakia_modesta_P_24,3,2_2,16.325301205,73.198795181,16.325301205,73.198795181,123.941125497,42.915704642,14.774854533,166.479966578,0.407388097,51.894122981,0,58,154.916405994,20.472637791,2.904644817,0.344276172,0.894075404,498
Yasuhikotakia_modesta_P_25,1,1_1,38.124906786,8.249440716,38.124906786,8.249440716,315.254833996,90.654057222,18.834393979,7.918653226,0.169556769,127.769323392,0,49,22.550875482,45.712818657,4.813218696,0.207761181,0.450907868,1341
Yasuhikotakia_modesta_P_25,2,1_2,233.474479167,22.14375,233.474479167,22.14375,410.894444303,110.455955891,44.264157712,158.81086857,0.28581206,168.6475615,124,0,152.067404818,70.354281192,2.495381401,0.400740344,0.640106684,3840
Yasuhikotakia_modesta_P_25,3,1_3,38.268874172,80.129139073,38.268874172,80.129139073,270.426406871,96.520549068,19.918988559,173.207346607,0.259470875,115.134703717,0,55,162.824096384,32.831103264,4.845655129,0.206370444,0.777749163,1510
Yasuhikotakia_modesta_P_25,4,1_4,267.333333333,86.166666667,267.333333333,86.166666667,42.142135624,15.018940137,6.10384264,16.565853638,0.509459048,17.88854382,257,89,26.565051177,8.0,2.460571319,0.406409679,0.911392405,72
Yasuhikotakia_modesta_P_25,5,1_5,168.5,88.5,168.5,88.5,154.242640687,86.885195862,1.128379167,0.0,0.04067164,77.006493233,130,88,179.255940797,1.0,77.0,0.012987013,1.0,77
Yasuhikotakia_modesta_P_26,1,1_1,125.270898018,40.76821113,125.270898018,40.76821113,1044.149278299,270.111068947,78.94610161,0.301571263,0.193040143,259.38388539,0,0,162.962232204,76.0,3.421461775,0.292272738,0.888582343,16748
Yasuhikotakia_modesta_P_26,2,2_1,119.825233281,39.032983411,119.825233281,39.032983411,1287.813275223,246.077018812,79.847491445,0.849816167,0.11693009,259.38388539,0,0,162.962232204,76.0,3.081837818,0.324481708,0.818760611,15432
Yasuhikotakia_modesta_P_26,3,2_2,200.583333333,53.5,200.583333333,53.5,15.313708499,5.603992889,2.726426468,149.313591739,0.643028702,6.708203932,198,52,153.434948823,3.8,2.055435184,0.486514976,0.727272727,12
Yasuhikotakia_modesta_P_26,4,3_1,138.316133942,21.420446474,138.316133942,21.420446474,674.149278299,265.83729256,47.200961131,176.309771637,0.272492369,256.376676006,0,0,165.31331205,64.787849207,5.632031344,0.17755583,0.750571211,9855
Yasuhikotakia_modesta_P_26,5,3_2,24.130541872,72.022167488,24.130541872,72.022167488,164.870057685,58.604757271,8.820704653,174.256339181,0.187694833,73.006848994,0,59,166.534791905,16.795419413,6.643999496,0.150511751,0.627511592,406
Yasuhikotakia_modesta_P_26,6,3_3,214.201923077,74.057692308,214.201923077,74.057692308,232.970562748,69.372392482,3.817567995,2.142050988,0.048158295,110.453610172,138,76,5.194428908,10.0,18.171881304,0.055030075,0.338762215,208
Yasuhikotakia_modesta_P_27,1,1_1,117.808155206,39.288691782,117.808155206,39.288691782,1025.889393669,260.11076613,78.089772136,0.250904214,0.190480775,260.340162096,0,0,163.026716232,76.0,3.330919774,0.300217378,0.843003593,15953
Yasuhikotakia_modesta_P_27,2,2_1,159.153991796,18.85689492,159.153991796,18.85689492,671.320851174,211.791563342,38.102519795,173.606008153,0.176726561,257.856549267,0,0,164.939764149,72.0,5.558466067,0.179905749,0.495291681,6338
Yasuhikotakia_modesta_P_27,3,2_2,134.893296089,42.297765363,134.893296089,42.297765363,141.539105243,48.928865962,23.28992038,163.316071143,0.561409824,55.713553109,109,36,158.962488975,28.138261654,2.100860165,0.475995507,0.823745973,895
Yasuhikotakia_modesta_P_27,4,2_3,51.979674797,71.01129178,51.979674797,71.01129178,385.112698372,134.937547312,10.445396438,176.809802566,0.093795458,181.0,0,57,173.974424992,19.0,12.918374914,0.077409117,0.608910891,1107
Yasuhikotakia_modesta_P_27,5,2_4,237.56,73.9,237.56,73.9,84.142135624,29.338452934,4.339831918,6.287423733,0.177493643,37.854986461,212,76,12.200468727,8.0,6.760274012,0.147922998,0.588235294,100
Yasuhikotakia_modesta_P_28,1,1_1,130.104882243,44.59807481,130.104882243,44.59807481,896.953318806,291.503525958,91.431907392,0.314852642,0.326965293,282.412818406,0,0,162.270786564,86.0,3.188203487,0.313656266,0.90485865,20933
Yasuhikotakia_modesta_P_28,2,2_1,160.441609343,15.29475284,160.441609343,15.29475284,723.948268172,243.176119078,32.729449028,176.014915661,0.149880211,278.212149267,0,0,165.214508317,70.469637184,7.429887343,0.134591543,0.442047946,6251
Yasuhikotakia_modesta_P_28,3,2_2,228.267676768,48.646464646,228.267676768,48.646464646,208.492424049,72.822252155,17.309367837,145.139408444,0.286196621,82.661962232,196,25,145.348684088,24.294507135,4.20710062,0.237693388,0.710696339,990
Yasuhikotakia_modesta_P_28,4,2_3,83.763657957,79.01128266,83.763657957,79.01128266,638.367532368,165.85668592,12.927639193,177.70828152,0.051929049,273.248970721,0,38,169.882700421,47.725326175,12.829619039,0.077944637,0.204816346,1684
Yasuhikotakia_modesta_P_28,5,3_1,134.666282659,42.769921315,134.666282659,42.769921315,714.627416998,303.763946186,96.418056242,179.929057179,0.566024194,282.412818406,0,0,162.270786564,86.0,3.150488176,0.317411126,0.994337339,23003
